period,cohort,family,quantile,ablation_id,representation,fitted_model_sha256,model_hash_type,reference_fitted_model_sha256,q1_reference_loss,skill_vs_q1,order_id_sha256,n_orders,pinball_loss,empirical_coverage,coverage_error,median_prediction,mean_prediction,median_actual,mean_actual,mean_exceedance,p90_absolute_error,cohort_month
later,2018-01,xgboost_quantile,0.9,combined_full,full,6b918a6816178676177f11486eb86cdd2b74e0ef864045f4fdcf9289de3e7cfb,fitted_model,1dd30c1ef1ce0b8725ce735ce9557505b1961b85c8718d2976f8bc4d372ba619,3.79702554566,-0.00760251432587,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,403,3.82589248676,0.875930521092,-0.0240694789082,22.3099937439,23.4736605613,7,11.8808933002,21.4929230309,27.5000732422,2018-01
later,2018-02,linear_quantile,0.5,seller_score_only,score_only,89bbb6e8cb0776b0cf43d09abfb87239a88331b2a1482393d0f710fb69ff6db9,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.30181271544,0.413606911447,-0.0863930885529,6.55734373117,6.48327638035,8,12.5777537797,12.5326364832,20.7673515526,2018-02
later,2018-02,linear_quantile,0.5,seller_metadata_only,metadata_only,c2b405b29e599dcf9c9965669b10a52b6e2a2292f8a3762aaa72c68b585dceb4,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00188891148151,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.29368697201,0.414686825054,-0.085313174946,6.57044509632,6.51316620053,8,12.5777537797,12.5163435152,20.6803738002,2018-02
later,2018-02,linear_quantile,0.5,seller_full,full,9946679b5f5447d4ddec5d5c38454391eda181b51c948676082b9f01c81dcdfa,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00188891148151,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.29368697201,0.414686825054,-0.085313174946,6.57044509632,6.51316620053,8,12.5777537797,12.5163435152,20.6803738002,2018-02
later,2018-02,linear_quantile,0.5,seller_s1_score_only,score_only,20141e5e36d8f882115139461e7083782c35cd468e4cba2cbab6c271d636c0d3,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.30181271544,0.413606911447,-0.0863930885529,6.55734373117,6.48327638035,8,12.5777537797,12.5326364832,20.7673515526,2018-02
later,2018-02,linear_quantile,0.5,seller_s2_score_only,score_only,33b7654157d775b7389b6e2b821712dac5fe1733646bfee08a0230741d459be1,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.30181271544,0.413606911447,-0.0863930885529,6.55734373117,6.48327638035,8,12.5777537797,12.5326364832,20.7673515526,2018-02
later,2018-02,linear_quantile,0.5,route_score_only,score_only,8d56a88be90d786e10e39fde347a3a56ea9bd37fcce9484b17ec311ed81f9dc4,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00781808430383,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.26818078097,0.42656587473,-0.07343412527,6.90216998061,6.83518630794,8,12.5777537797,12.4503656169,20.3558794746,2018-02
later,2018-02,linear_quantile,0.5,route_metadata_only,metadata_only,1525d23cb55d4c8fe08f8b100c359fd1c6b44819044057a7879ce6e19377636b,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.000106485992851,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.30135463264,0.414686825054,-0.085313174946,6.55484027056,6.49974160145,8,12.5777537797,12.5409114914,20.7385380973,2018-02
later,2018-02,linear_quantile,0.5,route_full,full,951d0e016a310bbbc69e8eba8ed2e3ebb7a94bc9060e3bad94b5113c6ef52d0f,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00781808430383,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.26818078097,0.42656587473,-0.07343412527,6.90216998061,6.83518630794,8,12.5777537797,12.4503656169,20.3558794746,2018-02
later,2018-02,linear_quantile,0.5,route_r1_score_only,score_only,2456ba468897bc643ea89043af68ca6a88f0a06e6a5c785f5b0b1b4adb255f4d,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00671458612076,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.27292782348,0.425485961123,-0.0745140388769,6.8760647154,6.79421247248,8,12.5777537797,12.4708849432,20.431691102,2018-02
later,2018-02,linear_quantile,0.5,route_r2_score_only,score_only,f32b8083c2e8e47a7b002e8b42ab3f84909f58d181adbcd2fafd64d9dddcc8b3,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00814935286923,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.26675572564,0.427645788337,-0.0723542116631,6.924128653,6.85035059034,8,12.5777537797,12.458119771,20.4046806117,2018-02
later,2018-02,linear_quantile,0.5,combined_score_only,score_only,91ba2d918d806991210dfeab8f7ab0b228e152b0930b833c93172388ff001eed,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00781808430383,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.26818078097,0.42656587473,-0.07343412527,6.90216998061,6.83518630794,8,12.5777537797,12.4503656169,20.3558794746,2018-02
later,2018-02,linear_quantile,0.5,combined_metadata_only,metadata_only,ba5f56d10d63c3bde6650956bc7bf3b8cf54e931274dba2e6acfd316331a379b,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00166449098389,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.29465238696,0.413606911447,-0.0863930885529,6.57089361942,6.51117906918,8,12.5777537797,12.4966338882,20.6739317246,2018-02
later,2018-02,linear_quantile,0.5,combined_full,full,57b7298481615ac0b46b74c97a234db9ce1fb4ebfed5cda6208f456dcdd7300e,fitted_model,3f2d0de323d4116f1845c9e1287d5451e4d97931ccc94c76bca5738090e2ae2d,4.30181271544,0.00903457182323,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.26294767949,0.428725701944,-0.0712742980562,6.90007686535,6.8351535803,8,12.5777537797,12.4883051863,20.2884711526,2018-02
later,2018-02,xgboost_quantile,0.5,seller_score_only,score_only,8501036e9b698a6f1ddfe32844f10b792afc3e485c8390c83a31be934d1d4ad8,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,0.00088960955287,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.31218620124,0.407127429806,-0.0928725701944,6.44777965546,6.41994659381,8,12.5777537797,12.4665740427,20.8748984337,2018-02
later,2018-02,xgboost_quantile,0.5,seller_metadata_only,metadata_only,dbf1f9c622914d561e74fca1b6200c55c6509eb8f383387ea430cbbb5f982699,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,0.000765202301913,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.31272314614,0.39524838013,-0.10475161987,6.39566278458,6.38076429336,8,12.5777537797,12.2549781527,20.9658746719,2018-02
later,2018-02,xgboost_quantile,0.5,seller_full,full,244dd2312157b003852abc74ad38677216f2edc04c175495834ae6349b3b2bc8,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,-0.00129703966976,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.32162383566,0.399568034557,-0.100431965443,6.40939331055,6.36958741524,8,12.5777537797,12.3672746377,21.0854310989,2018-02
later,2018-02,xgboost_quantile,0.5,seller_s1_score_only,score_only,a98ef42e5d66d1815660f04cbd29ea98ad5b4696a84a84e0c436c7f180b32e15,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,0.00136552523939,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.31013213687,0.39848812095,-0.10151187905,6.52413702011,6.4610278385,8,12.5777537797,12.249957755,20.9987471104,2018-02
later,2018-02,xgboost_quantile,0.5,seller_s2_score_only,score_only,33260301a9b619e1d4d4152fb484e8bfd20917ee2b095d5a438fdcbf881f34b8,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,0.00228653628067,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.30615702947,0.402807775378,-0.097192224622,6.48952555656,6.48683539168,8,12.5777537797,12.3103013073,20.9041230679,2018-02
later,2018-02,xgboost_quantile,0.5,route_score_only,score_only,2b5dc2060b7599a11d69ed49d9b307288cb5a0714ebd7333633e206302c7603d,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,-0.00340759871335,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.3307330629,0.396328293737,-0.103671706263,6.41612648964,6.35213655529,8,12.5777537797,12.3304464958,21.2162919044,2018-02
later,2018-02,xgboost_quantile,0.5,route_metadata_only,metadata_only,83f617bbcf4a608c486176dfb54489c752b1138550ae909f467db78c54b1c74a,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,-0.00575583292613,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.34086810229,0.397408207343,-0.102591792657,6.27958059311,6.23494185845,8,12.5777537797,12.4666053446,21.1477422714,2018-02
later,2018-02,xgboost_quantile,0.5,route_full,full,6d76aab6680b3b9b793b0a3cad978fcab6f5c5d495f3507348dc7a1f6f267369,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,-0.00359522264686,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.33154285263,0.39848812095,-0.10151187905,6.3826379776,6.29607137336,8,12.5777537797,12.4226708001,21.1516540051,2018-02
later,2018-02,xgboost_quantile,0.5,route_r1_score_only,score_only,1e8f2f9209a0b78915425dfb0308d74ee62217e84be022f19f31decbc514e4ef,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,0.000694344262607,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.31302897127,0.407127429806,-0.0928725701944,6.49455714226,6.47472281641,8,12.5777537797,12.4217999333,21.013379097,2018-02
later,2018-02,xgboost_quantile,0.5,route_r2_score_only,score_only,31cc404830b9b27fd91f9eeb878b01161978ca3e3db2287203f4a8a3995a26d2,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,0.00193570355454,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.30767123256,0.407127429806,-0.0928725701944,6.53742909431,6.51931874798,8,12.5777537797,12.3751529709,20.9348869324,2018-02
later,2018-02,xgboost_quantile,0.5,combined_score_only,score_only,59af3edca47b908b51538b70c4e83ff4e871ad1e587cd106a87c205e9e36c26e,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,-0.00072563467386,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.31915763696,0.401727861771,-0.0982721382289,6.47502565384,6.43260984235,8,12.5777537797,12.3551292686,20.951012373,2018-02
later,2018-02,xgboost_quantile,0.5,combined_metadata_only,metadata_only,adc733144224f60ae084353f603b6a7c3c3cd480397fb39a1a8c608f567624af,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,-0.00842671508042,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.35239569852,0.39524838013,-0.10475161987,6.27320599556,6.2057237414,8,12.5777537797,12.4653005796,21.3987407684,2018-02
later,2018-02,xgboost_quantile,0.5,combined_full,full,42b0ccfdee338f787161b2d3f7470fe871389084e9b3a07a5672703954bf674b,fitted_model,63a03a6781f5e18bcf201fa2c4e113f07c5e3359e495eeea7f5ed033c154fdf4,4.31602577901,-0.00285940305673,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.32836703631,0.397408207343,-0.102591792657,6.39811038971,6.35744604282,8,12.5777537797,12.3442121108,21.2646770477,2018-02
later,2018-02,linear_quantile,0.9,seller_score_only,score_only,8244726c90458d2a6dd354f7288996c8f814de2ee926fdf96a862189dcca8039,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,-0.00918979774848,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.2649438511,0.85313174946,-0.04686825054,22.4995021108,22.4211376477,8,12.5777537797,15.5282401467,20.9959565288,2018-02
later,2018-02,linear_quantile,0.9,seller_metadata_only,metadata_only,c57937b4c3ebe9e1b1875dbec43c388815f3c69733de7a47905926c6be2058ad,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,0.00102676178349,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.23189110592,0.857451403888,-0.0425485961123,22.9804251519,22.9917968028,8,12.5777537797,15.3665968193,21.6677030515,2018-02
later,2018-02,linear_quantile,0.9,seller_full,full,52d1fb414cfa0a91adf4324bca504d78975641bb1c608964fcdc89503010a5e3,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,-0.00918979774848,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.2649438511,0.85313174946,-0.04686825054,22.4995021108,22.4211376477,8,12.5777537797,15.5282401467,20.9959565288,2018-02
later,2018-02,linear_quantile,0.9,seller_s1_score_only,score_only,addfd52f34511ddee1614f5f3c10808d97621d52c9eb7f0e8b798d231d1cf3cc,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,-0.00918979774848,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.2649438511,0.85313174946,-0.04686825054,22.4995021108,22.4211376477,8,12.5777537797,15.5282401467,20.9959565288,2018-02
later,2018-02,linear_quantile,0.9,seller_s2_score_only,score_only,01daaab2467939a7cf891b3cccbf3885543588b68542943d56662e40406d0f55,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,0,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.23521289889,0.857451403888,-0.0425485961123,22.9724125882,22.9817403596,8,12.5777537797,15.3969544475,21.6533983731,2018-02
later,2018-02,linear_quantile,0.9,route_score_only,score_only,7ca86e562a3bf69afcdfa9c3267bb97154e3b4844b82c1cbdc768adadb39a59d,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,0,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.23521289889,0.857451403888,-0.0425485961123,22.9724125882,22.9817403596,8,12.5777537797,15.3969544475,21.6533983731,2018-02
later,2018-02,linear_quantile,0.9,route_metadata_only,metadata_only,874d3dd62b6d2c1a31fcd5a395126b49fa73fe322a9ab57d392ce142e5b176fe,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,-0.00025270382437,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.23603044956,0.856371490281,-0.0436285097192,22.9454588244,22.9132539878,8,12.5777537797,15.3345629851,21.6417287161,2018-02
later,2018-02,linear_quantile,0.9,route_full,full,b3d3904f075cf6164ed98c8d3321b4cd5b4a378261cbe57ec2b335e765bed1c8,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,-0.00025270382437,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.23603044956,0.856371490281,-0.0436285097192,22.9454588244,22.9132539878,8,12.5777537797,15.3345629851,21.6417287161,2018-02
later,2018-02,linear_quantile,0.9,route_r1_score_only,score_only,df7e11f176be0ba9f2548a40fa2a01cc5b9cb1c25ff88a75cd61bc49be815f78,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,0,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.23521289889,0.857451403888,-0.0425485961123,22.9724125882,22.9817403596,8,12.5777537797,15.3969544475,21.6533983731,2018-02
later,2018-02,linear_quantile,0.9,route_r2_score_only,score_only,3643704813ccafa8fc076354d36ff1c0cba427d2d1375efb609097b59939fde6,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,0,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.23521289889,0.857451403888,-0.0425485961123,22.9724125882,22.9817403596,8,12.5777537797,15.3969544475,21.6533983731,2018-02
later,2018-02,linear_quantile,0.9,combined_score_only,score_only,285dd22f309efde888cfca6daf1a3c8d832cd32a2755fb44b8c21b90fed200c3,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,-0.00918979774848,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.2649438511,0.85313174946,-0.04686825054,22.4995021108,22.4211376477,8,12.5777537797,15.5282401467,20.9959565288,2018-02
later,2018-02,linear_quantile,0.9,combined_metadata_only,metadata_only,24bce00d29b27301d65f9d68697fb8fc9e7c8d78df9d60cd547766c10bcd0bce,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,0.000947552532441,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.23214736471,0.857451403888,-0.0425485961123,22.986481052,22.9385425884,8,12.5777537797,15.4057531518,21.6503217216,2018-02
later,2018-02,linear_quantile,0.9,combined_full,full,269357196468fbdc879f1741093ba1b1751f4fd16c2a9ebfd4da023cf556de05,fitted_model,d93fb1ce57548659895af5d6039270c2c492bc5789f8ff563952d886c262bfb3,3.23521289889,-0.00950120566283,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.265951322,0.85313174946,-0.04686825054,22.4750406971,22.4007448511,8,12.5777537797,15.5489849336,20.9999785424,2018-02
later,2018-02,xgboost_quantile,0.9,seller_score_only,score_only,c02fe4d1296178792b3a64b431a1e69af17c4b5da67ffc88cd007fda36ee0492,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.0127194008994,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.32716962565,0.854211663067,-0.045788336933,22.954120636,23.7308867137,8,12.5777537797,15.1716960271,24.9341936111,2018-02
later,2018-02,xgboost_quantile,0.9,seller_metadata_only,metadata_only,38d2933df570f8a2edb7574395b78d9a2f9911918731d396a25ecbc4c6b5e883,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.0215639925549,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.35622748381,0.848812095032,-0.0511879049676,23.0223236084,23.8763036543,8,12.5777537797,14.7258637973,25.5036268234,2018-02
later,2018-02,xgboost_quantile,0.9,seller_full,full,96dc5a14c1134308c84bff6616905d12d61db8e7feaa7708812ee33051860ee4,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.00438839051478,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.29979907792,0.852051835853,-0.0479481641469,22.4689702988,22.94509919,8,12.5777537797,15.296334023,23.2034196854,2018-02
later,2018-02,xgboost_quantile,0.9,seller_s1_score_only,score_only,31f61118a5e5a63fc2e38683898a0b9da4e68506fb9b0ad8e3e7eb72bf2ca40b,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.00557627627954,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.30370173588,0.863930885529,-0.0360691144708,23.9934310913,24.8852225009,8,12.5777537797,15.2345730464,26.26765728,2018-02
later,2018-02,xgboost_quantile,0.9,seller_s2_score_only,score_only,35f36b1224b3dbbfaec9136ced22fbffb7cdd16db22f504c099332268ea7a233,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.00636818193071,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.30630344809,0.870410367171,-0.0295896328294,23.9085254669,24.3344921757,8,12.5777537797,16.4413584789,24.7892541885,2018-02
later,2018-02,xgboost_quantile,0.9,route_score_only,score_only,5e342d50dd73f8f759767d0786f8b5ade8645b281a2046dba7cb2259aaa57067,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.012454545423,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.32629947436,0.871490280778,-0.0285097192225,24.400888443,24.872324717,8,12.5777537797,16.3166054157,25.4303073883,2018-02
later,2018-02,xgboost_quantile,0.9,route_metadata_only,metadata_only,a68f579e15b8ccb40d9cd74af3efa8f730604b048f5536b8d78c84f7cf3993fc,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,0.000795258112456,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.2827688144,0.858531317495,-0.0414686825054,24.1505012512,24.7661883857,8,12.5777537797,14.589273875,26.3084955215,2018-02
later,2018-02,xgboost_quantile,0.9,route_full,full,c2c7584db951a1069ee7d81709231f0bfe79e6e2993b6017fac234bd49c3f556,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,0.0363498578989,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.16595838858,0.872570194384,-0.0274298056156,25.2895212173,25.4985126687,8,12.5777537797,14.7052135144,26.530002594,2018-02
later,2018-02,xgboost_quantile,0.9,route_r1_score_only,score_only,ef103a4d0ec44cd2d1d2061f7487c570e69fc18ca687662b1c0e83594a09f3e4,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.00328954849807,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.29618896264,0.869330453564,-0.0306695464363,24.5337076187,25.1233427746,8,12.5777537797,15.6243755246,26.1572608948,2018-02
later,2018-02,xgboost_quantile,0.9,route_r2_score_only,score_only,5277ffcc8f4cdaa783e58cebf1adbed5dc23cabe256c950db3541c202e0173be,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,0.00208948794936,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.27851677559,0.886609071274,-0.0133909287257,26.6780204773,26.6453650827,8,12.5777537797,16.507102167,27.5647735596,2018-02
later,2018-02,xgboost_quantile,0.9,combined_score_only,score_only,ae8e362b2c1eca7f61822e926d3582fdf62fdbfc598cfa45bd6455b38dc05dfd,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,0.0138114662077,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.2400056046,0.870410367171,-0.0295896328294,24.9605484009,25.4617193955,8,12.5777537797,15.0599164486,26.3760995865,2018-02
later,2018-02,xgboost_quantile,0.9,combined_metadata_only,metadata_only,a7ed94dc10bb338c43569ba25a6c52c06d20b250f26fc8c9b58ab178123ec2a4,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.0157560654477,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.3371462273,0.871490280778,-0.0285097192225,24.2384338379,24.371782378,8,12.5777537797,16.7905072124,24.5534143448,2018-02
later,2018-02,xgboost_quantile,0.9,combined_full,full,a266a3f74e2cb7efe7ff3a5e4c25e1c98fcf1b5922de7fdc3ed327e1d7775a68,fitted_model,2d69800b56776a2a06a5663a105abe137e1fd47e5040209c06a35f3c1116c54b,3.28538154073,-0.0018585229115,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.29148749759,0.866090712743,-0.033909287257,23.8074636459,24.2649332102,8,12.5777537797,15.8522952218,25.0239973068,2018-02
later,2018-03,linear_quantile,0.5,seller_score_only,score_only,7a2dea1152fb4668509b93b38cd0298e0c56f394ed086b5157b5015142788e56,fitted_model,7119947d2b44cd0cf71f5d8e68afa5ebcf19d66c5df84bc703699ad58aca3c23,3.16974752081,0,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.16974752081,0.380271084337,-0.119728915663,5.65310299211,5.71008807509,7,10.0165662651,8.58921777131,15.7038141694,2018-03
later,2018-03,linear_quantile,0.5,seller_metadata_only,metadata_only,ffbf79312c27f3341704e877d4afa575b7618dde1f0f355de31df70712bdcbd6,fitted_model,7119947d2b44cd0cf71f5d8e68afa5ebcf19d66c5df84bc703699ad58aca3c23,3.16974752081,-0.00455202798925,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.18417630025,0.372740963855,-0.127259036145,5.46135783961,5.5719567602,7,10.0165662651,8.61921589191,15.9037109671,2018-03
later,2018-03,linear_quantile,0.5,seller_full,full,db1756c036485c860dd304783c5bd0d6abec250b87b2afe7217dfa6bd3b08712,fitted_model,7119947d2b44cd0cf71f5d8e68afa5ebcf19d66c5df84bc703699ad58aca3c23,3.16974752081,-0.00455202798925,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.18417630025,0.372740963855,-0.127259036145,5.46135783961,5.5719567602,7,10.0165662651,8.61921589191,15.9037109671,2018-03
later,2018-03,linear_quantile,0.5,seller_s1_score_only,score_only,83fff6c36fa9564e6335a7811da564dc17b27a3cb1d2b8c6b8785bf5022a29bd,fitted_model,7119947d2b44cd0cf71f5d8e68afa5ebcf19d66c5df84bc703699ad58aca3c23,3.16974752081,0,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.16974752081,0.380271084337,-0.119728915663,5.65310299211,5.71008807509,7,10.0165662651,8.58921777131,15.7038141694,2018-03
