period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,comparison,reference_model,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,delta_log_loss,delta_brier,delta_brier_score,delta_average_precision,delta_roc_auc,delta_top_10pct_lift,delta_top10_lift,delta_calibration_intercept,delta_calibration_slope,delta_log_loss_lower,delta_log_loss_upper,delta_brier_lower,delta_brier_upper
later,2018-02,2018-02,2018-02-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,22c8a81d99fa25cff298ca3ff2f9a92ae0baf56e645498926b0d51e2e2c125c7,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.460562722662,0.128957047135,0.186054471257,0.61631738141,0.690617921298,1.03592688195,0.103671706263,1.54969779077,1.16202603362,0.0901830080462,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPG,6555,0.128957047135,1.03592688195,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00291412920965,-0.000317567741613,-0.000317567741613,0.0206457352444,0.0388369854199,-0.345308960649,-0.345308960649,-61.1107917085,-21.006827718,-0.00441705801445,-0.00146736545156,-0.000487859957389,-0.000154798518586
later,2018-02,2018-02,2018-02-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,6ad94722b36420097ace54122da3591d30c5c5a0e2c5889821b8dddd183b6440,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463266020772,0.12924650125,0.156522583646,0.538204078156,1.18699955223,1.14383593215,0.114470842333,7.10406798481,3.06674775246,0.0894069512941,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPS,6555,0.12924650125,1.14383593215,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000210831099065,-2.8113626589e-05,-2.8113626589e-05,-0.00888615236705,-0.0392763178342,-0.237399910446,-0.237399910446,-55.5564215144,-19.1021059992,-0.000847628706197,0.000489583802347,-9.41872196054e-05,4.21308350097e-05
later,2018-02,2018-02,2018-02-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,6ad94722b36420097ace54122da3591d30c5c5a0e2c5889821b8dddd183b6440,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463266020772,0.12924650125,0.156522583646,0.538204078156,1.18699955223,1.14383593215,0.114470842333,7.10406798481,3.06674775246,0.0894069512941,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPS,6555,0.12924650125,1.14383593215,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000210831099065,-2.8113626589e-05,-2.8113626589e-05,-0.00888615236705,-0.0392763178342,-0.237399910446,-0.237399910446,-55.5564215144,-19.1021059992,-0.000847628706197,0.000489583802347,-9.41872196054e-05,4.21308350097e-05
later,2018-03,2018-03,2018-03-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,22cf12e9c037f6ca71efb154eb3124f6d687e79288f677cd471c943964943d7d,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.602846862778,0.172504235705,0.159613595047,0.454231994056,0.345546716782,0.315949246343,0.0316265060241,-7.51544053066,-2.09677601468,0.136962089728,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DP0,7003,0.172504235705,0.315949246343,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,22cf12e9c037f6ca71efb154eb3124f6d687e79288f677cd471c943964943d7d,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.602846862778,0.172504235705,0.159613595047,0.454231994056,0.345546716782,0.315949246343,0.0316265060241,-7.51544053066,-2.09677601468,0.136962089728,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DP0,7003,0.172504235705,0.315949246343,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,logistic_l2,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,00ecd74f4678f94279a4064ce5804b89ed5efb257549258f93e6483fab5f789c,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.493713225822,0.154001007496,0.362117653461,0.712333607558,2.56906472042,2.36209674647,0.236445783133,1.44061490281,1.24274486627,0.0994453559667,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPB,7003,0.154001007496,2.36209674647,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.109133636956,-0.0185032282085,-0.0185032282085,0.202504058414,0.258101613502,2.04614750013,2.04614750013,8.95605543348,3.33952088095,-0.155852589598,-0.0675779664499,-0.0264205245566,-0.0114665541216
later,2018-03,2018-03,2018-03-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,00ecd74f4678f94279a4064ce5804b89ed5efb257549258f93e6483fab5f789c,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.493713225822,0.154001007496,0.362117653461,0.712333607558,2.56906472042,2.36209674647,0.236445783133,1.44061490281,1.24274486627,0.0994453559667,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPB,7003,0.154001007496,2.36209674647,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.109133636956,-0.0185032282085,-0.0185032282085,0.202504058414,0.258101613502,2.04614750013,2.04614750013,8.95605543348,3.33952088095,-0.155852589598,-0.0675779664499,-0.0264205245566,-0.0114665541216
later,2018-03,2018-03,2018-03-01,logistic_l2,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,4e87445cc12e7fa0e2fe82c7cfb155af1f47389e6d118c53e297abc401347be5,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.505028071159,0.157001531732,0.375259682741,0.7163465315,2.82446881543,2.4222775553,0.242469879518,2.17314759364,1.50696756407,0.107736286282,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPG,7003,0.157001531732,2.4222775553,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.0978187916187,-0.0155027039732,-0.0155027039732,0.215646087694,0.262114537445,2.10632830896,2.10632830896,9.6885881243,3.60374357875,-0.138721538334,-0.0606533727232,-0.0218464885855,-0.00967705553426
later,2018-03,2018-03,2018-03-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,4e87445cc12e7fa0e2fe82c7cfb155af1f47389e6d118c53e297abc401347be5,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.505028071159,0.157001531732,0.375259682741,0.7163465315,2.82446881543,2.4222775553,0.242469879518,2.17314759364,1.50696756407,0.107736286282,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPG,7003,0.157001531732,2.4222775553,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.0978187916187,-0.0155027039732,-0.0155027039732,0.215646087694,0.262114537445,2.10632830896,2.10632830896,9.6885881243,3.60374357875,-0.138721538334,-0.0606533727232,-0.0218464885855,-0.00967705553426
later,2018-03,2018-03,2018-03-01,logistic_l2,DPS,Promise + seller profiles,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,996acd971bf78b1f76d43b63482c3a11619744aea3fcb1f886fdbd1a83a7a927,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.594881367986,0.17127988616,0.198476323106,0.513227933761,1.29204424536,1.0982997611,0.109939759036,-0.791714249313,0.23297664555,0.13283169181,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPS,7003,0.17127988616,1.0982997611,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00796549479204,-0.00122434954503,-0.00122434954503,0.038862728059,0.058995939706,0.782350514755,0.782350514755,6.72372628135,2.32975266023,-0.0131164856415,-0.00280385246763,-0.00192309050785,-0.00057617145573
later,2018-03,2018-03,2018-03-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,996acd971bf78b1f76d43b63482c3a11619744aea3fcb1f886fdbd1a83a7a927,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.594881367986,0.17127988616,0.198476323106,0.513227933761,1.29204424536,1.0982997611,0.109939759036,-0.791714249313,0.23297664555,0.13283169181,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPS,7003,0.17127988616,1.0982997611,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00796549479204,-0.00122434954503,-0.00122434954503,0.038862728059,0.058995939706,0.782350514755,0.782350514755,6.72372628135,2.32975266023,-0.0131164856415,-0.00280385246763,-0.00192309050785,-0.00057617145573
later,2018-03,2018-03,2018-03-01,random_forest,DP0,Direct promise baseline,full,calibrated,calibrated,platt,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,0aa8faeb90ff1456b0a8516877a8aea4fa4ebf9926435038decdda5df2dfae30,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.654980305663,0.176914554629,0.179346385932,0.490294437663,0.691093433563,0.835008722479,0.0835843373494,-40.1539990271,-11.8950416252,0.152424085245,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,random_forest,DP0,7003,0.176914554629,0.835008722479,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,random_forest,DP0,Direct promise baseline,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,0aa8faeb90ff1456b0a8516877a8aea4fa4ebf9926435038decdda5df2dfae30,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.74788536963,0.174528414127,0.19303212228,0.509705562337,0.931473758281,0.977938143444,0.0978915662651,-1.2932836586,0.042213500156,0.138392257459,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,random_forest,DP0,7003,0.174528414127,0.977938143444,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,random_forest,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,e2c8c7642438a1350d5e854d1fc94343893d4135b1c80de1d1295c2271dd50e3,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.56683126003,0.164329311932,0.292849319658,0.629481649063,2.08830407098,1.84303727034,0.184487951807,0.253469452993,0.611550246447,0.124363788019,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,random_forest,DPB,7003,0.164329311932,1.84303727034,DPB-DP0,DP0,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months,-0.0881490456337,-0.0125852426961,-0.0125852426961,0.113502933726,0.139187211401,1.00802854786,1.00802854786,40.4074684801,12.5065918716,-0.11352693035,-0.0648849119994,-0.0164761878497,-0.00884270858002
later,2018-03,2018-03,2018-03-01,random_forest,DPB,Promise + both profile blocks,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,e2c8c7642438a1350d5e854d1fc94343893d4135b1c80de1d1295c2271dd50e3,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.56683126003,0.164329311932,0.292849319658,0.629481649063,2.08830407098,1.84303727034,0.184487951807,0.253469452993,0.611550246447,0.124363788019,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,random_forest,DPB,7003,0.164329311932,1.84303727034,DPB-DP0,DP0,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months,-0.0881490456337,-0.0125852426961,-0.0125852426961,0.113502933726,0.139187211401,1.00802854786,1.00802854786,40.4074684801,12.5065918716,-0.11352693035,-0.0648849119994,-0.0164761878497,-0.00884270858002
later,2018-03,2018-03,2018-03-01,random_forest,DPG,Promise + geographic profiles,full,calibrated,calibrated,platt,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,7a4558efa3f409d5c58ec6828df7d7c3726ca7b5d42992bab212523e69d9b3ba,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.609873164882,0.172828753852,0.266209726779,0.567580277055,2.01318521951,1.81294686592,0.181475903614,1.73642937282,1.07231236281,0.140783489673,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,random_forest,DPG,7003,0.172828753852,1.81294686592,DPG-DP0,DP0,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.0451071407815,-0.00408580077692,-0.00408580077692,0.0868633408471,0.0772858393928,0.977938143444,0.977938143444,41.8904284,12.967353988,-0.0576003397754,-0.0324663744891,-0.00519243075131,-0.00294498187635
later,2018-03,2018-03,2018-03-01,random_forest,DPG,Promise + geographic profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,7a4558efa3f409d5c58ec6828df7d7c3726ca7b5d42992bab212523e69d9b3ba,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.612895374556,0.167256195391,0.266209726779,0.567580277055,2.01318521951,1.81294686592,0.181475903614,-0.705877067612,0.249840882225,0.12871799064,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,random_forest,DPG,7003,0.167256195391,1.81294686592,DPG-DP0,DP0,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.0451071407815,-0.00408580077692,-0.00408580077692,0.0868633408471,0.0772858393928,0.977938143444,0.977938143444,41.8904284,12.967353988,-0.0576003397754,-0.0324663744891,-0.00519243075131,-0.00294498187635
later,2018-03,2018-03,2018-03-01,random_forest,DPS,Promise + seller profiles,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,fa072bb0814d22a5a93f6a46672e242db767484d1b87ce1043b5e55000e3076a,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.632271346523,0.173191280845,0.20186664497,0.529886417918,0.976545069166,1.18857097434,0.118975903614,-0.998591319637,0.147016363751,0.138800790753,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,random_forest,DPS,7003,0.173191280845,1.18857097434,DPS-DP0,DP0,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months,-0.0227089591403,-0.00372327378351,-0.00372327378351,0.0225202590374,0.0395919802558,0.353562251861,0.353562251861,39.1554077075,12.042057989,-0.0319201885518,-0.012431788823,-0.00537378269441,-0.00202054483927
later,2018-03,2018-03,2018-03-01,random_forest,DPS,Promise + seller profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,fa072bb0814d22a5a93f6a46672e242db767484d1b87ce1043b5e55000e3076a,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.632271346523,0.173191280845,0.20186664497,0.529886417918,0.976545069166,1.18857097434,0.118975903614,-0.998591319637,0.147016363751,0.138800790753,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,random_forest,DPS,7003,0.173191280845,1.18857097434,DPS-DP0,DP0,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months,-0.0227089591403,-0.00372327378351,-0.00372327378351,0.0225202590374,0.0395919802558,0.353562251861,0.353562251861,39.1554077075,12.042057989,-0.0319201885518,-0.012431788823,-0.00537378269441,-0.00202054483927
later,2018-03,2018-03,2018-03-01,xgboost,DP0,Direct promise baseline,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,79c5a2f1cade524e958f369549b205b1a45b0631b789d48296a39bef69e8d9a2,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.603095810265,0.172531908929,0.231780781518,0.604352210605,1.39721063742,1.22618397986,0.122740963855,26.1558272825,9.51371214013,0.137636860679,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DP0,7003,0.172531908929,1.22618397986,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,xgboost,DP0,Direct promise baseline,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,79c5a2f1cade524e958f369549b205b1a45b0631b789d48296a39bef69e8d9a2,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.603095810265,0.172531908929,0.231780781518,0.604352210605,1.39721063742,1.22618397986,0.122740963855,26.1558272825,9.51371214013,0.137636860679,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DP0,7003,0.172531908929,1.22618397986,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,c50de25c29db4a2b16e16537f934d9bdfcaace91a1f8f4d55886e11093615b76,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.597537168703,0.171966246803,0.302727681785,0.696212913327,1.68266227302,1.71515305158,0.171686746988,44.843016524,16.07175373,0.136975588936,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPB,7003,0.171966246803,1.71515305158,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00555864156153,-0.000565662126017,-0.000565662126017,0.0709469002669,0.0918607027228,0.488969071722,0.488969071722,18.6871892415,6.55804158988,-0.0073739453589,-0.00362245917468,-0.000750807828449,-0.000368187826958
later,2018-03,2018-03,2018-03-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,c50de25c29db4a2b16e16537f934d9bdfcaace91a1f8f4d55886e11093615b76,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.597537168703,0.171966246803,0.302727681785,0.696212913327,1.68266227302,1.71515305158,0.171686746988,44.843016524,16.07175373,0.136975588936,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPB,7003,0.171966246803,1.71515305158,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00555864156153,-0.000565662126017,-0.000565662126017,0.0709469002669,0.0918607027228,0.488969071722,0.488969071722,18.6871892415,6.55804158988,-0.0073739453589,-0.00362245917468,-0.000750807828449,-0.000368187826958
later,2018-03,2018-03,2018-03-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,97c147f3d44dcd90ddfb296894c87bcc28cf63ee52aa9cd45f2e31db14ab8363,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.598422839017,0.172053113302,0.298666608285,0.679592311979,1.65261473243,1.66249484385,0.166415662651,36.1028548643,13.0055792711,0.13737400315,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPG,7003,0.172053113302,1.66249484385,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.0046729712475,-0.000478795626833,-0.000478795626833,0.0668858267675,0.0752401013747,0.436310863998,0.436310863998,9.9470275818,3.49186713096,-0.00636066971448,-0.00322797816565,-0.000654360267989,-0.000328686301541
later,2018-03,2018-03,2018-03-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,97c147f3d44dcd90ddfb296894c87bcc28cf63ee52aa9cd45f2e31db14ab8363,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.598422839017,0.172053113302,0.298666608285,0.679592311979,1.65261473243,1.66249484385,0.166415662651,36.1028548643,13.0055792711,0.13737400315,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,xgboost,DPG,7003,0.172053113302,1.66249484385,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.0046729712475,-0.000478795626833,-0.000478795626833,0.0668858267675,0.0752401013747,0.436310863998,0.436310863998,9.9470275818,3.49186713096,-0.00636066971448,-0.00322797816565,-0.000654360267989,-0.000328686301541
