period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,comparison,reference_model,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,delta_log_loss,delta_brier,delta_brier_score,delta_average_precision,delta_roc_auc,delta_top_10pct_lift,delta_top10_lift,delta_calibration_intercept,delta_calibration_slope,delta_log_loss_lower,delta_log_loss_upper,delta_brier_lower,delta_brier_upper,constituent_fitted_model_count,record_type,bin,n,positives,mean_probability,min_probability,max_probability,absolute_calibration_error,weight
later,2018-02,2018-02,,logistic_l2,DP0,,full,raw,raw,,,,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,,,,0.16641221374,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,655,109,0.0507953231182,0.0505511499774,0.0511010878276,0.115616890622,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DP0,,full,raw,raw,,,,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,,,,0.170731707317,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,656,112,0.0513008610686,0.0511036585632,0.0515187797079,0.119430846248,0.100076277651
later,2018-02,2018-02,,logistic_l2,DP0,,full,raw,raw,,,,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,,,,0.161832061069,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,655,106,0.0517487808906,0.0515195974101,0.0520274798876,0.110083280178,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DP0,,full,raw,raw,,,,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,,,,0.211890243902,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,656,139,0.0522694898757,0.0520281131164,0.0524854237432,0.159620754027,0.100076277651
later,2018-02,2018-02,,logistic_l2,DP0,,full,raw,raw,,,,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,,,,0.207633587786,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,655,136,0.0528092209219,0.0524873858798,0.0530702219834,0.154824366864,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DP0,,full,raw,raw,,,,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,,,,0.128048780488,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,656,84,0.0536848342787,0.0530710339337,0.0543503056971,0.0743639462091,0.100076277651
later,2018-02,2018-02,,logistic_l2,DP0,,full,raw,raw,,,,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,,,,0.0442748091603,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,655,29,0.0548940999312,0.0543505503705,0.0570007916788,0.0106192907709,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0426829268293,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,656,28,0.0186053419719,2.90940089605e-06,0.0272156493451,0.0240775848574,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0732824427481,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,655,48,0.0326610571472,0.0272251043287,0.0376641313449,0.0406213856009,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0868902439024,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,656,57,0.0424490131506,0.0376972121358,0.0466032594804,0.0444412307519,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0580152671756,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,655,38,0.050721165132,0.0466419204399,0.0550394902625,0.0072941020436,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0716463414634,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,656,47,0.0594829976987,0.0550401366637,0.0645115961601,0.0121633437647,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0885496183206,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,655,58,0.0705803330731,0.0645182032564,0.0769457906992,0.0179692852476,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.150914634146,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,656,99,0.0845234237577,0.0769608243961,0.0923566361208,0.0663912103887,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.184732824427,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,655,121,0.10274835931,0.0923584286624,0.115352135562,0.0819844651173,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.233231707317,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,656,153,0.133252043617,0.115428460555,0.156916357348,0.0999796637004,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,calibrated,calibrated,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.422900763359,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,655,277,0.211708165093,0.156975245665,0.622820006966,0.211192598266,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0426829268293,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,656,28,0.0186053419719,2.90940089605e-06,0.0272156493451,0.0240775848574,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0732824427481,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,655,48,0.0326610571472,0.0272251043287,0.0376641313449,0.0406213856009,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0868902439024,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,656,57,0.0424490131506,0.0376972121358,0.0466032594804,0.0444412307519,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0580152671756,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,655,38,0.050721165132,0.0466419204399,0.0550394902625,0.0072941020436,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0716463414634,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,656,47,0.0594829976987,0.0550401366637,0.0645115961601,0.0121633437647,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.0885496183206,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,655,58,0.0705803330731,0.0645182032564,0.0769457906992,0.0179692852476,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.150914634146,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,656,99,0.0845234237577,0.0769608243961,0.0923566361208,0.0663912103887,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.184732824427,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,655,121,0.10274835931,0.0923584286624,0.115352135562,0.0819844651173,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.233231707317,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,656,153,0.133252043617,0.115428460555,0.156916357348,0.0999796637004,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPB,,full,raw,raw,,,,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,,,,0.422900763359,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,655,277,0.211708165093,0.156975245665,0.622820006966,0.211192598266,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.032012195122,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,656,21,0.0204639236257,1.47649127431e-05,0.0293331085851,0.0115482714962,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.0763358778626,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,655,50,0.0345402610154,0.0293349897249,0.0397820328339,0.0417956168472,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.125,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,656,82,0.0435306415308,0.0397998594396,0.0478878974327,0.0814693584692,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.0396946564885,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,655,26,0.0521326103409,0.0478916640065,0.0561100360473,0.0124379538524,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.0640243902439,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,656,42,0.0592012536539,0.0561166433367,0.0616737120609,0.00482313659005,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.0870229007634,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,655,57,0.0675105399022,0.0617083640947,0.0738705922685,0.0195123608611,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.147865853659,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,656,97,0.0806779532859,0.0738742596786,0.0875496241001,0.0671879003726,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.187786259542,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,655,123,0.0955362107461,0.087585732282,0.104854603052,0.0922500487959,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.216463414634,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,656,142,0.116136343235,0.104920752523,0.131018808903,0.100327071399,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,calibrated,calibrated,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.436641221374,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,655,286,0.170931824567,0.131075292925,0.436542452635,0.265709396807,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.032012195122,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,656,21,0.0204639236257,1.47649127431e-05,0.0293331085851,0.0115482714962,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.0763358778626,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,655,50,0.0345402610154,0.0293349897249,0.0397820328339,0.0417956168472,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.125,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,656,82,0.0435306415308,0.0397998594396,0.0478878974327,0.0814693584692,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.0396946564885,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,655,26,0.0521326103409,0.0478916640065,0.0561100360473,0.0124379538524,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.0640243902439,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,656,42,0.0592012536539,0.0561166433367,0.0616737120609,0.00482313659005,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.0870229007634,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,6,655,57,0.0675105399022,0.0617083640947,0.0738705922685,0.0195123608611,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.147865853659,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,7,656,97,0.0806779532859,0.0738742596786,0.0875496241001,0.0671879003726,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.187786259542,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,8,655,123,0.0955362107461,0.087585732282,0.104854603052,0.0922500487959,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.216463414634,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,9,656,142,0.116136343235,0.104920752523,0.131018808903,0.100327071399,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPG,,full,raw,raw,,,,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,,,,0.436641221374,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,10,655,286,0.170931824567,0.131075292925,0.436542452635,0.265709396807,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPS,,full,calibrated,calibrated,,,,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,,,,0.100609756098,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,1,656,66,0.037306061131,0.0117818642025,0.0398745431286,0.0633036949666,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPS,,full,calibrated,calibrated,,,,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,,,,0.126717557252,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,2,655,83,0.0415300482156,0.0398784417855,0.042954236839,0.0851875090363,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPS,,full,calibrated,calibrated,,,,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,,,,0.13262195122,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,3,656,87,0.0441560226282,0.0429673650026,0.0453827800463,0.0884659285913,0.100076277651
later,2018-02,2018-02,,logistic_l2,DPS,,full,calibrated,calibrated,,,,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,,,,0.128244274809,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,4,655,84,0.0467357998744,0.0453841318601,0.0480608550658,0.0815084749347,0.0999237223494
later,2018-02,2018-02,,logistic_l2,DPS,,full,calibrated,calibrated,,,,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,,,,0.140243902439,,,,,,,,,,,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability_bin,5,656,92,0.0496609865013,0.048067036508,0.0511948891129,0.0905829159377,0.100076277651
