task,outcome,period,cohort,cohort_month,family,model_family,model_id,specification,representation,quantile,probability_type,metric,estimate,n_orders,n_obs,n_events,order_id_sha256,fitted_model_sha256,evidence_status,evidence_label,mapping_status,median_support,label_type
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQB,DQB,full,0.9,,empirical_coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,7a7d05d79de055267a3f48c9d20d60801b0ca799b67b0c77a7be941186e963ef,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQB,DQB,full,0.9,,pinball_loss,1.82670924838,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,7a7d05d79de055267a3f48c9d20d60801b0ca799b67b0c77a7be941186e963ef,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQB,DQB,full,0.9,,pinball_skill,0.0275826136427,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,7a7d05d79de055267a3f48c9d20d60801b0ca799b67b0c77a7be941186e963ef,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQB,DQB,full,0.9,,skill,0.0275826136427,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,7a7d05d79de055267a3f48c9d20d60801b0ca799b67b0c77a7be941186e963ef,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.5,,coverage,0.594009983361,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6bd6d88cad9fe5ca8f13a1dce04e3982341d8da64673044c6edcb8f568a5aea3,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.5,,coverage_error,0.0940099833611,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6bd6d88cad9fe5ca8f13a1dce04e3982341d8da64673044c6edcb8f568a5aea3,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.5,,empirical_coverage,0.594009983361,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6bd6d88cad9fe5ca8f13a1dce04e3982341d8da64673044c6edcb8f568a5aea3,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.5,,pinball_loss,1.92064578498,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6bd6d88cad9fe5ca8f13a1dce04e3982341d8da64673044c6edcb8f568a5aea3,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.5,,pinball_skill,0.0258682877663,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6bd6d88cad9fe5ca8f13a1dce04e3982341d8da64673044c6edcb8f568a5aea3,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.5,,skill,0.0258682877663,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6bd6d88cad9fe5ca8f13a1dce04e3982341d8da64673044c6edcb8f568a5aea3,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.9,,coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,3c07ce2c93b702361b57ceeaeca5509e47962beb982d4ece0263ad9125d4ff94,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.9,,coverage_error,0.0600665557404,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,3c07ce2c93b702361b57ceeaeca5509e47962beb982d4ece0263ad9125d4ff94,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.9,,empirical_coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,3c07ce2c93b702361b57ceeaeca5509e47962beb982d4ece0263ad9125d4ff94,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.9,,pinball_loss,1.80912821911,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,3c07ce2c93b702361b57ceeaeca5509e47962beb982d4ece0263ad9125d4ff94,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.9,,pinball_skill,0.0369415735021,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,3c07ce2c93b702361b57ceeaeca5509e47962beb982d4ece0263ad9125d4ff94,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQG,DQG,full,0.9,,skill,0.0369415735021,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,3c07ce2c93b702361b57ceeaeca5509e47962beb982d4ece0263ad9125d4ff94,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.5,,coverage,0.630615640599,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,f8ae71e5018ed31e8df6172e9f8f4d2509c25a77bb36ff13bd0d23269366e588,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.5,,coverage_error,0.130615640599,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,f8ae71e5018ed31e8df6172e9f8f4d2509c25a77bb36ff13bd0d23269366e588,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.5,,empirical_coverage,0.630615640599,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,f8ae71e5018ed31e8df6172e9f8f4d2509c25a77bb36ff13bd0d23269366e588,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.5,,pinball_loss,1.98950790465,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,f8ae71e5018ed31e8df6172e9f8f4d2509c25a77bb36ff13bd0d23269366e588,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.5,,pinball_skill,-0.00905786835776,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,f8ae71e5018ed31e8df6172e9f8f4d2509c25a77bb36ff13bd0d23269366e588,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.5,,skill,-0.00905786835776,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,f8ae71e5018ed31e8df6172e9f8f4d2509c25a77bb36ff13bd0d23269366e588,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.9,,coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9cf855b6e05f60442a8143ae082abf16c1e30f66122351fc6cab23aa23fd30f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.9,,coverage_error,0.0600665557404,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9cf855b6e05f60442a8143ae082abf16c1e30f66122351fc6cab23aa23fd30f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.9,,empirical_coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9cf855b6e05f60442a8143ae082abf16c1e30f66122351fc6cab23aa23fd30f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.9,,pinball_loss,1.88323489553,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9cf855b6e05f60442a8143ae082abf16c1e30f66122351fc6cab23aa23fd30f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.9,,pinball_skill,-0.00250784662868,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9cf855b6e05f60442a8143ae082abf16c1e30f66122351fc6cab23aa23fd30f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,linear_quantile,linear_quantile,DQS,DQS,full,0.9,,skill,-0.00250784662868,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9cf855b6e05f60442a8143ae082abf16c1e30f66122351fc6cab23aa23fd30f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.5,,coverage,0.61231281198,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.5,,coverage_error,0.11231281198,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.5,,empirical_coverage,0.61231281198,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.5,,pinball_loss,1.947860015,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.5,,pinball_skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.5,,skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.9,,coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.9,,coverage_error,0.0600665557404,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.9,,empirical_coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.9,,pinball_loss,1.77474367497,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.9,,pinball_skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQ0,DQ0,full,0.9,,skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,9853fb4b26fa58bc3ed7eb4339c767153b36dd730620cd09d1800aab8e6eb0ae,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.5,,coverage,0.584026622296,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.5,,coverage_error,0.0840266222962,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.5,,empirical_coverage,0.584026622296,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.5,,pinball_loss,1.91138022022,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.5,,pinball_skill,0.0187281398542,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.5,,skill,0.0187281398542,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.9,,coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.9,,coverage_error,0.0600665557404,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.9,,empirical_coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.9,,pinball_loss,1.72526504095,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.9,,pinball_skill,0.0278793127787,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQB,DQB,full,0.9,,skill,0.0278793127787,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,a5ae1656607fcd89f284785e9ecfb63c1ad6c2195efab25e09ce15fb9aa4e67b,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.5,,coverage,0.59234608985,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.5,,coverage_error,0.0923460898502,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.5,,empirical_coverage,0.59234608985,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.5,,pinball_loss,1.9119371545,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.5,,pinball_skill,0.0184422187563,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.5,,skill,0.0184422187563,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.9,,coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.9,,coverage_error,0.0600665557404,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.9,,empirical_coverage,0.96006655574,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.9,,pinball_loss,1.70747211471,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.9,,pinball_skill,0.0379049443615,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQG,DQG,full,0.9,,skill,0.0379049443615,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,4f3750724365388e61fb6477a8db9fe7e6eb797da6bea80035d2818f7a596aaa,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.5,,coverage,0.618968386023,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.5,,coverage_error,0.118968386023,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.5,,empirical_coverage,0.618968386023,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.5,,pinball_loss,1.95439447827,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.5,,pinball_skill,-0.00335468833681,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.5,,skill,-0.00335468833681,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
