task,block,period,cohort,cohort_month,family,quantile,comparison,candidate_model,model_id,specification,reference_model,representation,support_stratum,median_support,cold_start_share,baseline_pinball_loss,delta_pinball_loss,skill,skill_vs_dq0,order_id_sha256,n_orders,pinball_loss,empirical_coverage,coverage_error,median_prediction,mean_prediction,median_actual,mean_actual,mean_exceedance,p90_absolute_error,model_family,n_obs,coverage,high_support_guard_available,support_ge20_gain_present,high_support_guard,gain_only_low_support,task_evidence,model_family_evidence,candidate_specification,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_skill,favourable_month_count,high_support_guard_available_evidence,high_support_median_skill,high_support_favourable_month_count,support_ge20_gain_present_evidence,high_support_guard_evidence,gain_only_low_support_evidence,coverage_guard_available,median_absolute_coverage_error_deterioration,coverage_not_materially_worse,coverage_materially_worse,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason
severity,geographic,later,2018-01,2018-01,xgboost_quantile,0.5,DQG-DQ0,DQG,DQG,DQG,DQ0,full,20+,433.5,0,4.32332446347,-0.000638290288601,0.000147638765953,0.000147638765953,02ddeb31e40ed2b73164f9a9beb44d8ae6505303f2636a763378a36f5583828f,376,4.32268617318,0.396276595745,-0.103723404255,5.03000020981,5.03239363178,7,11.9015957447,12.8490748826,19.9400000572,xgboost_quantile,376,0.396276595745,True,False,False,True,severity,xgboost_quantile,DQG,DQ0,full,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-01,2018-01,xgboost_quantile,0.5,DQG-DQ0,DQG,DQG,DQG,DQ0,full,5-9,6,0,6.22722225719,0.0049999554952,-0.000802919068679,-0.000802919068679,42c97a8d9414d4259c6e77773bdb572e3331fbba418e1ba95989fdd9d777cabc,9,6.23222221269,0.666666666667,0.166666666667,5.05999994278,5.05999994278,4,14.5555555556,32.9400000572,22.1400000572,xgboost_quantile,9,0.666666666667,True,False,False,True,severity,xgboost_quantile,DQG,DQ0,full,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-01,2018-01,xgboost_quantile,0.5,DQG-DQ0,DQG,DQG,DQG,DQ0,full,cold_start,0,1,2.22749996185,0.0375001430511,-0.0168350813438,-0.0168350813438,b869a253ed04ceb7fbac6df7cafb09f648872ac28472c7cb9e7acd8041ce0c79,2,2.2650001049,0,-0.5,4.96999979019,4.96999979019,9.5,9.5,4.53000020981,7.33000020981,xgboost_quantile,2,0,True,False,False,True,severity,xgboost_quantile,DQG,DQ0,full,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-01,2018-01,xgboost_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,0-4,3.5,0,1.10157501221,-0.0167824363708,0.0152349464947,0.0152349464947,a5db2e935078733d857a35ad40fe610881f46845a0cff4472dd70e5062967879,10,1.08479257584,1,0.1,17.7850456238,17.7479257584,7.5,6.9,0,16.7850456238,xgboost_quantile,10,1,True,False,False,True,severity,xgboost_quantile,DQG,DQ0,full,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-01,2018-01,xgboost_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,10-19,17,0,5.21205012004,-0.206214300791,0.0395649113194,0.0395649113194,456378d357bef27d97d1d5b1ac3d6223b29087a43133570b25d0fa8b2d385870,6,5.00583581924,0.666666666667,-0.233333333333,17.7850456238,17.7231791814,10,15.6666666667,14.4005537033,15.1855993271,xgboost_quantile,6,0.666666666667,True,False,False,True,severity,xgboost_quantile,DQG,DQ0,full,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-01,2018-01,xgboost_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,20+,433.5,0,3.9498334281,0.0361627933827,-0.0091555236546,-0.0091555236546,02ddeb31e40ed2b73164f9a9beb44d8ae6505303f2636a763378a36f5583828f,376,3.98599622148,0.795212765957,-0.104787234043,16.9246368408,17.0206190728,7,11.9015957447,16.9644065213,16.1221084595,xgboost_quantile,376,0.795212765957,True,False,False,True,severity,xgboost_quantile,DQG,DQ0,full,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-01,2018-01,xgboost_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,5-9,6,0,9.0144589742,-0.000959481133352,0.000106438016535,0.000106438016535,42c97a8d9414d4259c6e77773bdb572e3331fbba418e1ba95989fdd9d777cabc,9,9.01349949307,0.888888888889,-0.0111111111111,17.7850456238,17.7850456238,4,14.5555555556,78.2149543762,29.0710273743,xgboost_quantile,9,0.888888888889,True,False,False,True,severity,xgboost_quantile,DQG,DQ0,full,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-01,2018-01,xgboost_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,cold_start,0,1,1.41823768616,-0.0478888511658,0.0337664494698,0.0337664494698,b869a253ed04ceb7fbac6df7cafb09f648872ac28472c7cb9e7acd8041ce0c79,2,1.37034883499,1,0.1,23.2034883499,23.2034883499,9.5,9.5,0,18.8798410416,xgboost_quantile,2,1,True,False,False,True,severity,xgboost_quantile,DQG,DQ0,full,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,0-4,3,0,4.2953508695,-0.00315790427358,0.000735191226405,0.000735191226405,f4a99bbeeb1f38f8306c75c811e5af754d8927263f75d1321011a81cb07b07dc,57,4.29219296522,0.315789473684,-0.184210526316,5.03000020981,5.03736846489,8,12.298245614,11.579230712,18.9640000343,xgboost_quantile,57,0.315789473684,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,10-19,13.5,0,5.49559780826,0.00309785034346,-0.000563696698983,-0.000563696698983,60654bcacc2bf876b516c406cec7b500c387528c18fbc94ebcacb6dde5709d19,46,5.4986956586,0.413043478261,-0.0869565217391,5.05999994278,5.03521735772,7,14.0434782609,17.0418518914,26.4400000572,xgboost_quantile,46,0.413043478261,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,20+,79,0,3.62448912807,0.00557608708091,-0.0015384477326,-0.0015384477326,110c0966398bf1ff34125b1db5df85f70b9dae679c1b992ed7d31c8dd9240763,230,3.63006521515,0.4,-0.1,5,4.99426087918,6,10.3652173913,10.5259057854,16.9400000572,xgboost_quantile,230,0.4,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,5-9,6.5,0,6.36690476395,-0.00285715148562,0.000448750466915,0.000448750466915,6d11e655843bfb28f82c80463152bb819412d59b8c2143049b54e4bfce3011cd,42,6.36404761246,0.333333333333,-0.166666666667,5.03000020981,5.03142857552,8,16.0238095238,17.7903571299,18.7430000305,xgboost_quantile,42,0.333333333333,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,cold_start,0,1,4.95866070475,-0.000267837728773,5.40141269428e-05,5.40141269428e-05,361b899022adbbfbbffd5b8dd4fe997666d797bf3d48b3ad30bb20961bbd0e73,28,4.95839286702,0.285714285714,-0.214285714286,5,5.02249998706,8.5,13.7142857143,13.0260000229,19.5580000401,xgboost_quantile,28,0.285714285714,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,0-4,3,0,3.20716195023,0.0299910361307,-0.00935126962595,-0.00935126962595,f4a99bbeeb1f38f8306c75c811e5af754d8927263f75d1321011a81cb07b07dc,57,3.23715298636,0.754385964912,-0.145614035088,17.031337738,17.1949819264,8,12.298245614,11.1861659459,15.9849491119,xgboost_quantile,57,0.754385964912,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,10-19,13.5,0,5.11276805297,0.292935263592,-0.057294847049,-0.057294847049,60654bcacc2bf876b516c406cec7b500c387528c18fbc94ebcacb6dde5709d19,46,5.40570331656,0.695652173913,-0.204347826087,17.4469547272,17.2527592286,7,14.0434782609,16.7071185793,16.4640083313,xgboost_quantile,46,0.695652173913,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,20+,79,0,3.35307663213,0.029811539028,-0.00889080158275,-0.00889080158275,110c0966398bf1ff34125b1db5df85f70b9dae679c1b992ed7d31c8dd9240763,230,3.38288817115,0.84347826087,-0.0565217391304,17.0912475586,17.1614900755,6,10.3652173913,17.2708335453,16.3903064728,xgboost_quantile,230,0.84347826087,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,5-9,6.5,0,7.24004820869,-0.00796194076538,0.00109970825275,0.00109970825275,6d11e655843bfb28f82c80463152bb819412d59b8c2143049b54e4bfce3011cd,42,7.23208626793,0.785714285714,-0.114285714286,17.3521614075,17.3536211195,8,16.0238095238,33.1291571723,16.4993917465,xgboost_quantile,42,0.785714285714,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-01,2018-01,xgboost_quantile,0.9,DQS-DQ0,DQS,DQS,DQS,DQ0,full,cold_start,0,1,4.21810050692,0.00249443735395,-0.000591365082425,-0.000591365082425,361b899022adbbfbbffd5b8dd4fe997666d797bf3d48b3ad30bb20961bbd0e73,28,4.22059494427,0.75,-0.15,16.892370224,17.1230950356,8.5,13.7142857143,15.5188560486,15.892370224,xgboost_quantile,28,0.75,True,False,False,True,severity,xgboost_quantile,DQS,DQ0,full,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.5,DQB-DQ0,DQB,DQB,DQB,DQ0,full,0-4,2,0,5.5169836863,-0.0803691807063,0.0145675944096,0.0145675944096,fcbe9fb4775494dfa0f8906674b78a7344e98e13e1aa303de0c18236b1d32c78,83,5.43661450559,0.397590361446,-0.102409638554,7.20826483157,6.88659300822,9,15.1807228916,15.9089078825,26.4987889926,linear_quantile,83,0.397590361446,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.5,DQB-DQ0,DQB,DQB,DQB,DQ0,full,10-19,14,0,4.60921212443,-0.119176881034,0.0258562369916,0.0258562369916,1aab3ce1e1fa513f7624135d4cf8be862828d9d73809023ce4bff88b0cc99e47,114,4.49003524339,0.429824561404,-0.0701754385965,7.58781678461,7.2375991848,8.5,13.0087719298,12.9357056033,24.089843066,linear_quantile,114,0.429824561404,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.5,DQB-DQ0,DQB,DQB,DQB,DQ0,full,20+,79,0,4.01180467779,-0.0462539867566,0.0115294712658,0.0115294712658,8f806797d4dc54f92cc9bf8681daf07e2a7ec0704bf88b9510de19687b878676,570,3.96555069103,0.450877192982,-0.0491228070175,7.42362067611,7.02045163311,8,11.9052631579,11.6694414647,17.0353535446,linear_quantile,570,0.450877192982,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.5,DQB-DQ0,DQB,DQB,DQB,DQ0,full,5-9,6,0,4.05950844013,-0.0556080508232,0.0136982227389,0.0136982227389,fa4434ea1836ffba2eb1be8bb43c88a9eff13f2933992509ebb8efbdeb60976b,95,4.00390038931,0.494736842105,-0.00526315789474,7.60320014546,7.32525230731,7,11.5052631579,12.0608552581,15.8567243893,linear_quantile,95,0.494736842105,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.5,DQB-DQ0,DQB,DQB,DQB,DQ0,full,cold_start,0,1,5.63432006741,-0.457875539209,0.0812654470691,0.0812654470691,80dfa924b054283c54548a528dd4e03ead6182a8219c3673861b2b7648f88676,64,5.1764445282,0.375,-0.125,8.66086217094,7.93314405052,11,16.015625,14.7482960047,26.1172229372,linear_quantile,64,0.375,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.9,DQB-DQ0,DQB,DQB,DQB,DQ0,full,0-4,2,0,4.96746987952,-0.0165066828758,0.0033229558057,0.0033229558057,fcbe9fb4775494dfa0f8906674b78a7344e98e13e1aa303de0c18236b1d32c78,83,4.95096319664,0.78313253012,-0.11686746988,20.8097342704,20.7779233075,9,15.1807228916,20.2485101038,19.5149766072,linear_quantile,83,0.78313253012,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.9,DQB-DQ0,DQB,DQB,DQB,DQ0,full,10-19,14,0,3.31666666667,0.00547054359273,-0.00164941012846,-0.00164941012846,1aab3ce1e1fa513f7624135d4cf8be862828d9d73809023ce4bff88b0cc99e47,114,3.32213721026,0.798245614035,-0.101754385965,20.9645230443,20.8631812467,8.5,13.0087719298,12.5731902503,19.4463292672,linear_quantile,114,0.798245614035,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.9,DQB-DQ0,DQB,DQB,DQB,DQ0,full,20+,79,0,3.04807017544,0.00707296538709,-0.00232047327653,-0.00232047327653,8f806797d4dc54f92cc9bf8681daf07e2a7ec0704bf88b9510de19687b878676,570,3.05514314083,0.854385964912,-0.0456140350877,20.8406612339,20.7444620573,8,11.9052631579,14.9108102772,19.4610801969,linear_quantile,570,0.854385964912,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.9,DQB-DQ0,DQB,DQB,DQB,DQ0,full,5-9,6,0,3.24421052632,0.0536323755088,-0.0165317186026,-0.0165317186026,fa4434ea1836ffba2eb1be8bb43c88a9eff13f2933992509ebb8efbdeb60976b,95,3.29784290182,0.852631578947,-0.0473684210526,21.0479949544,20.8776162676,7,11.5052631579,16.0184086522,20.0092820293,linear_quantile,95,0.852631578947,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,combined,later,2018-02,2018-02,linear_quantile,0.9,DQB-DQ0,DQB,DQB,DQB,DQ0,full,cold_start,0,1,4.2328125,0.0331255638261,-0.00782589916897,-0.00782589916897,80dfa924b054283c54548a528dd4e03ead6182a8219c3673861b2b7648f88676,64,4.26593806383,0.6875,-0.2125,20.7703758987,20.8556739905,11,16.015625,12.1021861273,19.509025462,linear_quantile,64,0.6875,True,False,False,True,severity,linear_quantile,DQB,DQ0,full,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.5,DQG-DQ0,DQG,DQG,DQG,DQ0,full,0-4,2,0,12.3526054543,0.345184294974,-0.0279442500005,-0.0279442500005,62aa52aa97b5e41b89aaefaa9950f168eda74c924f0f0912f045392583ffa847,7,12.6977897493,0.142857142857,-0.357142857143,6.329896762,6.30837492005,15,31.2857142857,29.3842026708,64.5218352566,linear_quantile,7,0.142857142857,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.5,DQG-DQ0,DQG,DQG,DQG,DQ0,full,10-19,14,0,4.76257171365,0.124474094956,-0.0261358993502,-0.0261358993502,2a8bbcf4884de96e21f70900f8ce3687ff83d7435c1c40f85d241e6a16e528d6,16,4.88704580861,0.375,-0.125,6.74729695142,6.58568857229,10.5,12.875,12.8507224359,25.1469168164,linear_quantile,16,0.375,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.5,DQG-DQ0,DQG,DQG,DQG,DQ0,full,20+,651,0,4.28172901109,-0.0469676774384,0.0109693250826,0.0109693250826,0862455bdf06a298e82665af3ca7d431ba3f0922eb153bc2a2c5591c258fe5a7,881,4.23476133365,0.437003405221,-0.0629965947787,7.20661372758,6.84205078078,8,12.47446084,12.5239946895,20.4953544936,linear_quantile,881,0.437003405221,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.5,DQG-DQ0,DQG,DQG,DQG,DQ0,full,5-9,6,0,2.57508455311,0.0781628073643,-0.0303534916048,-0.0303534916048,406e3b7a91f0fdebb263e4db475d81b38c41ee408b23e9b9a59a976f9f77f958,13,2.65324736047,0.384615384615,-0.115384615385,6.82744076091,6.82201858049,10,8.92307692308,6.01863686412,6.1040428172,linear_quantile,13,0.384615384615,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.5,DQG-DQ0,DQG,DQG,DQG,DQ0,full,cold_start,0,1,5.33217078399,-0.0579583885929,0.0108695671877,0.0108695671877,f322c061d5b8504e54846c611213d14751ea971866dd2695a630096b00bebac8,9,5.2742123954,0.555555555556,0.0555555555556,6.99759256736,6.99867835119,6,12.8888888889,18.4934647446,21.1761272198,linear_quantile,9,0.555555555556,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,0-4,2,0,16.2571428571,0,0,0,62aa52aa97b5e41b89aaefaa9950f168eda74c924f0f0912f045392583ffa847,7,16.2571428571,0.714285714286,-0.185714285714,21,21,15,31.2857142857,60.5,54.8,linear_quantile,7,0.714285714286,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,10-19,14,0,3.3125,0,0,0,2a8bbcf4884de96e21f70900f8ce3687ff83d7435c1c40f85d241e6a16e528d6,16,3.3125,0.75,-0.15,21,21,10.5,12.875,10,20,linear_quantile,16,0.75,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,20+,651,0,3.27593643587,0,0,0,0862455bdf06a298e82665af3ca7d431ba3f0922eb153bc2a2c5591c258fe5a7,881,3.27593643587,0.841089670829,-0.0589103291714,21,21,8,12.47446084,15.25,20,linear_quantile,881,0.841089670829,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,5-9,6,0,1.28461538462,0,0,0,406e3b7a91f0fdebb263e4db475d81b38c41ee408b23e9b9a59a976f9f77f958,13,1.28461538462,0.923076923077,0.0230769230769,21,21,10,8.92307692308,1,19,linear_quantile,13,0.923076923077,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,geographic,later,2018-02,2018-02,linear_quantile,0.9,DQG-DQ0,DQG,DQG,DQG,DQ0,full,cold_start,0,1,4.14444444444,0,0,0,f322c061d5b8504e54846c611213d14751ea971866dd2695a630096b00bebac8,9,4.14444444444,0.777777777778,-0.122222222222,21,21,6,12.8888888889,15,21.6,linear_quantile,9,0.777777777778,True,False,False,True,severity,linear_quantile,DQG,DQ0,full,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-02,2018-02,linear_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,0-4,2,0,5.57386971266,0.021830772207,-0.00391662764514,-0.00391662764514,eea890c83f8223b6639af4aa5ccfb1043d2ea5cd095cbfe13697bad6513f0bf8,81,5.59570048487,0.382716049383,-0.117283950617,6.26505275222,6.18740714664,8,15.049382716,16.2432349967,28.849108402,linear_quantile,81,0.382716049383,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
severity,seller,later,2018-02,2018-02,linear_quantile,0.5,DQS-DQ0,DQS,DQS,DQS,DQ0,full,10-19,14,0,4.62440669718,-0.00696377831159,0.00150587497329,0.00150587497329,3ede1443122e964157e05861a034f616747b3ca1a5abfaeead64bf4bfe7c4f8f,106,4.61744291886,0.38679245283,-0.11320754717,6.37743001206,6.40126538405,9.5,13.2264150943,13.0951059084,26.221480215,linear_quantile,106,0.38679245283,True,False,False,True,severity,linear_quantile,DQS,DQ0,full,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months
