period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,comparison,candidate_model,reference_model,ablation_id,reference_fitted_model_sha256,delta_log_loss,delta_brier,delta_brier_score,both_improved_month_count
later,2018-04,2018-04,2018-04-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,8fad62287ec9158c2d5ae5fa3537ddc9bef5344b754166a5a722777f73528650,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186368610313,0.0432864067247,0.0764852503825,0.676836297263,1.37214532872,1.47015570934,0.147058823529,19.8669325648,8.5842468202,0.033378591989,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPB,6798,0.0432864067247,1.47015570934,DPB-DP0,DPB,DP0,DPB_full,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,0.000172760282503,2.09491452797e-05,2.09491452797e-05,
later,2018-04,2018-04,2018-04-01,xgboost,DPB,Promise + both profile blocks,metadata_only,raw,raw,,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,9e9bb3c62f14cd563c8580f2b796161695bda98c15006bc3ab6aab3a2af9d3eb,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.187215915239,0.0433887367918,0.0451676164275,0.460688418929,0.849423298731,1.11078431373,0.111111111111,-14.2159927662,-4.14734507438,0.0295998438103,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPB,6798,0.0433887367918,1.11078431373,DPB-DP0,DPB,DP0,DPB_metadata_only,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,0.00102006520876,0.00012327921239,0.00012327921239,
later,2018-04,2018-04,2018-04-01,xgboost,DPB,Promise + both profile blocks,score_only,raw,raw,,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,1d80c6b674767d246cba21d04bd29e1670eac6ff57f02fcdacde0e0a9b179c3b,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.184186045931,0.0430164527976,0.105630878263,0.691372790644,4.37779700115,3.07099192618,0.307189542484,19.4458552657,8.43408981677,0.0308240859967,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPB,6798,0.0430164527976,3.07099192618,DPB-DP0,DPB,DP0,DPB_score_only,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,-0.00200980410006,-0.000249004781802,-0.000249004781802,
later,2018-04,2018-04,2018-04-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,a8d61fd2fd094af0b68857646ff04fffd5a2e516bd30caf27918f82df51e43f8,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186721301107,0.0433308506042,0.0546871855627,0.525946967409,1.17612456747,0.718742791234,0.0718954248366,6.50010931681,3.58104736343,0.0347416894436,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPG,6798,0.0433308506042,0.718742791234,DPG-DP0,DPG,DP0,DPG_full,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,0.000525451076524,6.53930247894e-05,6.53930247894e-05,
later,2018-04,2018-04,2018-04-01,xgboost,DPG,Promise + geographic profiles,metadata_only,raw,raw,,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,ede70cf4b1991f958de30fe65ec688af936f94b78f421ae49f208a14449bf86f,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.187333844258,0.0434062238286,0.0465420944776,0.47677131029,0.196020761246,0.196020761246,0.0196078431373,-9.51915045994,-2.40645193414,0.0301263769817,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPG,6798,0.0434062238286,0.196020761246,DPG-DP0,DPG,DP0,DPG_metadata_only,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,0.00113799422687,0.000140766249216,0.000140766249216,
later,2018-04,2018-04,2018-04-01,xgboost,DPG,Promise + geographic profiles,score_only,raw,raw,,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,68bdad9b8df0a7b4e8aa8b42fd486529c74fad966d5e9cbb774eb696bf673e26,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.184586317607,0.0430728586042,0.0990787234546,0.711425122524,2.87497116494,2.97298154556,0.297385620915,26.3199821576,10.981210066,0.036275052685,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPG,6798,0.0430728586042,2.97298154556,DPG-DP0,DPG,DP0,DPG_score_only,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,-0.00160953242342,-0.000192598975227,-0.000192598975227,
later,2018-04,2018-04,2018-04-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,5611e165b59db55392d941bdb80a2acdec17ba1cd04e5d01544de31bebee6387,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186144052988,0.0432595407145,0.0544268381059,0.543308204366,1.24146482122,1.04544405998,0.104575163399,8.77616147335,4.36019029013,0.0170822037418,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPS,6798,0.0432595407145,1.04544405998,DPS-DP0,DPS,DP0,DPS_full,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,-5.17970427999e-05,-5.91686487356e-06,-5.91686487356e-06,
later,2018-04,2018-04,2018-04-01,xgboost,DPS,Promise + seller profiles,metadata_only,raw,raw,,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,3cb0d088e073630dc7c7e1ed96c178b0f37a5911cca526246f229647f75eccd0,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.18607048664,0.0432497415745,0.0556584452967,0.532820686295,1.17612456747,1.37214532872,0.137254901961,10.738410518,5.07323626647,0.016778977127,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPS,6798,0.0432497415745,1.37214532872,DPS-DP0,DPS,DP0,DPS_metadata_only,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,-0.000125363390585,-1.5716004848e-05,-1.5716004848e-05,
later,2018-04,2018-04,2018-04-01,xgboost,DPS,Promise + seller profiles,score_only,raw,raw,,55252,4b412a638b1385505cf90636e7df36a90b8c5117a3e28705ec46d4040550ed76,ac06f870de4bb4fb2b0c5570a6f9f271af6773897ba351b7f91feae05a2c48fe,sha256_pickle_protocol_5_fitted_wrapper,6798,306,0.045013239188,0.186089119265,0.0432529088237,0.0535851703754,0.549143943879,1.56816608997,1.33947520185,0.133986928105,13.4344302485,6.07483048555,0.0170030320048,,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,xgboost,DPS,6798,0.0432529088237,1.33947520185,DPS-DP0,DPS,DP0,DPS_score_only,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,-0.00010673076584,-1.25487556779e-05,-1.25487556779e-05,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,c6e936962d6c6854a87f132513e83bae01e0dd212c0b3d28289bb3c311e56f6d,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.238147554309,0.0631676040429,0.15461466974,0.717571999579,3.38049474401,2.82125240365,0.282167042889,-0.952149024668,0.82302222434,0.0480090407836,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPB,6749,0.0631676040429,2.82125240365,DPB-DP0,DPB,DP0,DPB_full,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,-0.00387395886583,0.00186265415232,0.00186265415232,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPB,Promise + both profile blocks,metadata_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,d4986692108d94a829d7388be12798249aa508b046f3d79187356eca941a6734,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.235236830281,0.060425140878,0.115556546991,0.639420767351,2.38888295244,1.91845163448,0.191873589165,0.0176242861374,1.09117610405,0.0137196930984,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPB,6749,0.060425140878,1.91845163448,DPB-DP0,DPB,DP0,DPB_metadata_only,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,-0.00678468289392,-0.000879809012552,-0.000879809012552,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPB,Promise + both profile blocks,score_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,24c530d0f66077a89e132da0eccab2a51b9217d3453717f4e5f4299d11c475c7,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.235208286226,0.0625838474328,0.159019441095,0.725281164737,3.42556800727,3.06952261517,0.306997742664,-0.86121016033,0.866447219942,0.0464892550666,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPB,6749,0.0625838474328,3.06952261517,DPB-DP0,DPB,DP0,DPB_score_only,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,-0.0068132269489,0.00127889754225,0.00127889754225,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,941976c4b6900f085c7230aebd1aef0138279d64d33d8f84ee6afb30a68739dc,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.245205085362,0.0646185948389,0.141555046768,0.697067682146,3.15512842775,2.84382242287,0.284424379233,-1.09495392965,0.769755895679,0.0541152595533,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPG,6749,0.0646185948389,2.84382242287,DPG-DP0,DPG,DP0,DPG_full,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,0.00318357218684,0.00331364494838,0.00331364494838,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPG,Promise + geographic profiles,metadata_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,c5f878e7845ef57dd5ef780d90fa5abbc8174ca50c433ef9e2ef2ee654d73b2c,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.237917797872,0.0607969327333,0.106272436231,0.649154232703,2.02829684641,1.73789148065,0.17381489842,0.466763731014,1.29913677924,0.0208503043963,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPG,6749,0.0607969327333,1.73789148065,DPG-DP0,DPG,DP0,DPG_metadata_only,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,-0.00410371530348,-0.000508017157238,-0.000508017157238,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPG,Promise + geographic profiles,score_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,ee6f6be0f0967a0fd4c1a868dc4872d5755368246aae25f471558eff76ce7328,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.24075411877,0.0637296625552,0.145305472748,0.707471976598,3.200201691,2.82125240365,0.282167042889,-0.974229424865,0.821170179892,0.0500084556925,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPG,6749,0.0637296625552,2.82125240365,DPG-DP0,DPG,DP0,DPG_score_only,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,-0.00126739440553,0.00242471266464,0.00242471266464,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,b7e9a00da738829a2d21200f3712000581c47366bd7f48f1b3a32351ea8c6329,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.240704657893,0.0611577425357,0.0852713338575,0.570914582765,1.21697810784,1.4670512499,0.146726862302,-0.313257723547,0.92368507371,0.0104393655473,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPS,6749,0.0611577425357,1.4670512499,DPS-DP0,DPS,DP0,DPS_full,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,-0.00131685528265,-0.000147207354828,-0.000147207354828,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPS,Promise + seller profiles,metadata_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,4199f930cf71fcbda272f09c704a5d80a3ffccda43e72a052029249c6d73afd0,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.240706606731,0.0611513896313,0.0860518402673,0.568114211339,1.75785726689,1.60247136527,0.160270880361,-0.03547801338,1.03677022943,0.0155681517404,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPS,6749,0.0611513896313,1.60247136527,DPS-DP0,DPS,DP0,DPS_metadata_only,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,-0.00131490644458,-0.000153560259214,-0.000153560259214,
later,2018-05,2018-05,2018-05-01,logistic_l2,DPS,Promise + seller profiles,score_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,1fafb72e0ffd048bfe66fa558506c00e40fdb93bf52f20bb462738f2566052f7,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.240237951052,0.0611031483757,0.0863057197155,0.583896951486,1.30712463435,1.44448123067,0.144469525959,0.211769284859,1.1378993676,0.008934078611,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,logistic_l2,DPS,6749,0.0611031483757,1.44448123067,DPS-DP0,DPS,DP0,DPS_score_only,64e1b028b5f7b99b94955ca70106b5741930f2a0d899652ee102992d54613f20,-0.00178356212368,-0.000201801514843,-0.000201801514843,
later,2018-05,2018-05,2018-05-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,f7279a61afdf97e860a43a3d4fe9d19529dc873ad82b702c04185e39e7aea774,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.239674392382,0.0609301226906,0.126299284731,0.662724382311,2.79454232172,2.39242203829,0.23927765237,9.58138315035,5.01388511389,0.0303127507419,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPB,6749,0.0609301226906,2.39242203829,DPB-DP0,DPB,DP0,DPB_full,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,-0.00278828623472,-0.000432927774284,-0.000432927774284,
later,2018-05,2018-05,2018-05-01,xgboost,DPB,Promise + both profile blocks,metadata_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,d5942a60fb89fe9b53d4578770d5673bdf80afeaaaa39375a23e85e945cd0094,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.241697511698,0.0612570145518,0.0912100101254,0.629493105208,1.35219789761,1.67018142296,0.167042889391,3.4283747664,2.45113370668,0.0223158622586,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPB,6749,0.0612570145518,1.67018142296,DPB-DP0,DPB,DP0,DPB_metadata_only,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,-0.000765166918491,-0.00010603591309,-0.00010603591309,
later,2018-05,2018-05,2018-05-01,xgboost,DPB,Promise + both profile blocks,score_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,21db92a0dd604243227b03a6241ec2341ac3f0469993ae0a99fcff6655bc65f3,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.238061300959,0.0606734309577,0.134258625417,0.692105730398,2.79454232172,2.52784215367,0.252821670429,6.73099524701,3.85842898068,0.0366953733228,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPB,6749,0.0606734309577,2.52784215367,DPB-DP0,DPB,DP0,DPB_score_only,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,-0.00440137765706,-0.000689619507159,-0.000689619507159,
later,2018-05,2018-05,2018-05-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,6acd2317a934e6d5124f16b9e07c2ae0eadc7cd2998b1564c276beacbfee9dfa,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.240107915949,0.0610073711128,0.121922865519,0.67915575764,2.29873642593,2.166721846,0.216704288939,11.826226137,5.92554752827,0.0351402247671,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPG,6749,0.0610073711128,2.166721846,DPG-DP0,DPG,DP0,DPG_full,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,-0.00235476266734,-0.000355679352078,-0.000355679352078,
later,2018-05,2018-05,2018-05-01,xgboost,DPG,Promise + geographic profiles,metadata_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,bfc05052d9d7037a852f0d8512b64e210602c410373fe3a783b36eff89fbf3fb,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.23968609901,0.0608882016732,0.106470921485,0.622710715153,2.83961558497,2.18929186523,0.218961625282,2.71894357405,2.2034827791,0.0235579050895,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPG,6749,0.0608882016732,2.18929186523,DPG-DP0,DPG,DP0,DPG_metadata_only,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,-0.00277657960681,-0.000474848791748,-0.000474848791748,
later,2018-05,2018-05,2018-05-01,xgboost,DPG,Promise + geographic profiles,score_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,54b5cafa2cd16db295e35f4a63583af12655b9adb728ac559700a016b2dc2379,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.239776871462,0.0609581707517,0.115579330287,0.665107543856,2.29873642593,2.30214196137,0.230248306998,6.96777556986,3.92588995807,0.0319029728666,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPG,6749,0.0609581707517,2.30214196137,DPG-DP0,DPG,DP0,DPG_score_only,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,-0.00268580715391,-0.000404879713182,-0.000404879713182,
later,2018-05,2018-05,2018-05-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,97c56a860b55d7a9fb272a61e1b5061e19ed12cd4deb8ebe7d8a04a8805e1039,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.242859162961,0.0614179198735,0.0697299449614,0.516395041735,0.856392001817,0.677100576875,0.0677200902935,-0.641898463013,0.801880320784,0.017532775303,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPS,6749,0.0614179198735,0.677100576875,DPS-DP0,DPS,DP0,DPS_full,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,0.000396484344706,5.48694085748e-05,5.48694085748e-05,
later,2018-05,2018-05,2018-05-01,xgboost,DPS,Promise + seller profiles,metadata_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,de4dfd9569f9e3139f3158b1f8c8363d75c2d45dc8ea884e982355ac943335e6,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.242544816016,0.0613745715742,0.0746702903139,0.541966911015,0.676098948803,1.10593094223,0.110609480813,8.22115093348,4.32408491659,0.016709668805,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPS,6749,0.0613745715742,1.10593094223,DPS-DP0,DPS,DP0,DPS_metadata_only,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,8.21373997886e-05,1.15211092623e-05,1.15211092623e-05,
later,2018-05,2018-05,2018-05-01,xgboost,DPS,Promise + seller profiles,score_only,raw,raw,,63102,3a2c7cf7131e9bd4bb5b4f153fa8d9fc4c621e39e39bbd1626a60fe9aeb83b96,db2e8cddffd2aad34fdee8b8bda875a572b8b3f8702f29651bff57aafe7931c9,sha256_pickle_protocol_5_fitted_wrapper,6749,443,0.0656393539784,0.242616976987,0.061383819737,0.0799588366491,0.539257105097,1.71278400363,1.6250413845,0.162528216704,9.01810174596,4.64532019025,0.0157836208926,,5ba9c39fb7a95e02255cc9707656867769dd51ba2afc32a961f00a0dd34fba0f,xgboost,DPS,6749,0.061383819737,1.6250413845,DPS-DP0,DPS,DP0,DPS_score_only,f6acfe0a8836588b73e5bd1b7b58528987fdd1c87c31c25417fc813a43da1265,0.000154298370797,2.07692720666e-05,2.07692720666e-05,
later,2018-06,2018-06,2018-06-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,1542ba17a90d1013616ba6b3db287b43556717f771b0209f9023aa104ef2eaeb,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.0850978492798,0.014404013319,0.0510519748298,0.743961194553,5.06709766798,3.51881782498,0.352112676056,-1.470076319,1.0636288273,0.0426334187857,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPB,6096,0.014404013319,3.51881782498,DPB-DP0,DPB,DP0,DPB_full,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.0207451226746,-0.000931585704574,-0.000931585704574,
later,2018-06,2018-06,2018-06-01,logistic_l2,DPB,Promise + both profile blocks,metadata_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,7838f1d24c475f844619573021fac19c3464edf3a422ef1911243fbe232a33dc,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.0955783399975,0.0147439777652,0.0185190543946,0.625915492958,0.844516277996,1.97053798199,0.197183098592,-2.3332964275,0.774759645124,0.0505972091139,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPB,6096,0.0147439777652,1.97053798199,DPB-DP0,DPB,DP0,DPB_metadata_only,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.0102646319569,-0.000591621258452,-0.000591621258452,
later,2018-06,2018-06,2018-06-01,logistic_l2,DPB,Promise + both profile blocks,score_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,20f685a54a2f7e78d2cd693cd2e51c3947e4787ca6cc418da79ac86834ef04d1,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.0839160713137,0.0141264087307,0.0773014563482,0.74581964818,5.06709766798,3.23731239898,0.323943661972,-1.25148791337,1.14999874411,0.042061882179,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPB,6096,0.0141264087307,3.23731239898,DPB-DP0,DPB,DP0,DPB_score_only,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.0219269006407,-0.00120919029296,-0.00120919029296,
later,2018-06,2018-06,2018-06-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,91b50c1ef01ed77d14e0266d45f10364024991be1edc10ce3d8e2a253a8e1700,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.0943584936353,0.0157865572736,0.0549078942347,0.76501899363,5.06709766798,3.37806511198,0.338028169014,-1.33995576506,1.21873580977,0.0537492455504,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPG,6096,0.0157865572736,3.37806511198,DPG-DP0,DPG,DP0,DPG_full,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.0114844783192,0.000450958250015,0.000450958250015,
later,2018-06,2018-06,2018-06-01,logistic_l2,DPG,Promise + geographic profiles,metadata_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,ab402471c499edb880dea388050b6f17b5ec079c94bf326018885cf57edd520c,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.101318315183,0.0151151532243,0.0271578786894,0.68232598913,3.37806511198,3.51881782498,0.352112676056,-0.711921482339,1.45673249903,0.0580619442803,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPG,6096,0.0151151532243,3.51881782498,DPG-DP0,DPG,DP0,DPG_metadata_only,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.00452465677131,-0.000220445799319,-0.000220445799319,
