panel,estimand_role,estimand,outcome,period_summary,model_family,quantile,profile_block,representation,metric,metric_direction,estimate,evidence_label,label_namespace,source_path,source_sha256,note
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,logistic_l2,,both,full,delta_log_loss,negative_is_better,-0.00267699354639,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,logistic_l2,,seller,full,delta_brier,negative_is_better,-0.00135173819752,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,logistic_l2,,seller,full,delta_log_loss,negative_is_better,-0.00636532417328,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,logistic_l2,,state_od,full,delta_brier,negative_is_better,0.00180545672489,Mixed,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,logistic_l2,,state_od,full,delta_log_loss,negative_is_better,0.00416337550151,Mixed,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,xgboost,,both,full,delta_brier,negative_is_better,3.67070862033e-05,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,xgboost,,both,full,delta_log_loss,negative_is_better,0.000263905063604,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,xgboost,,seller,full,delta_brier,negative_is_better,-0.00010575624502,Mixed,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,xgboost,,seller,full,delta_log_loss,negative_is_better,-0.000817949000269,Mixed,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,xgboost,,state_od,full,delta_brier,negative_is_better,0.000169743358175,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,breach_probability,terminal_stress,xgboost,,state_od,full,delta_log_loss,negative_is_better,0.00122424044968,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,both,full,favourable_month_count,larger_is_more_consistent,2,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,both,full,pinball_skill,positive_is_better,-0.00174129588923,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,seller,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,seller,full,pinball_skill,positive_is_better,0.000519832297006,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,state_od,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,state_od,full,pinball_skill,positive_is_better,-0.00502930204561,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,both,full,favourable_month_count,larger_is_more_consistent,1,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.00513196219554,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,seller,full,favourable_month_count,larger_is_more_consistent,1,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.00243285667054,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,state_od,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,state_od,full,pinball_skill,positive_is_better,-0.00250912580818,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,both,full,favourable_month_count,larger_is_more_consistent,2,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,both,full,pinball_skill,positive_is_better,-0.000152139854368,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,seller,full,favourable_month_count,larger_is_more_consistent,4,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,seller,full,pinball_skill,positive_is_better,7.76680377993e-05,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,state_od,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,state_od,full,pinball_skill,positive_is_better,1.90782815425e-05,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,both,full,favourable_month_count,larger_is_more_consistent,2,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.00411813543947,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,seller,full,favourable_month_count,larger_is_more_consistent,0,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.00466230145562,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,state_od,full,favourable_month_count,larger_is_more_consistent,2,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,state_od,full,pinball_skill,positive_is_better,-0.00201792974276,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,both,full,favourable_month_count,larger_is_more_consistent,5,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,both,full,pinball_skill,positive_is_better,0.00355428573544,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,seller,full,favourable_month_count,larger_is_more_consistent,4,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,seller,full,pinball_skill,positive_is_better,0.0010547393104,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,state_od,full,favourable_month_count,larger_is_more_consistent,4,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,state_od,full,pinball_skill,positive_is_better,0.00239203453241,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,both,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.00142631663894,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,seller,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,seller,full,pinball_skill,positive_is_better,-7.195817048e-05,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,state_od,full,favourable_month_count,larger_is_more_consistent,2,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,linear_quantile,0.9,state_od,full,pinball_skill,positive_is_better,-0.000160302346599,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,both,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,both,full,pinball_skill,positive_is_better,3.2443644232e-05,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,seller,full,favourable_month_count,larger_is_more_consistent,1,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,seller,full,pinball_skill,positive_is_better,-0.00124128367092,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,state_od,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.5,state_od,full,pinball_skill,positive_is_better,-0.00172605882814,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,both,full,favourable_month_count,larger_is_more_consistent,3,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
