task,period,row_type,cohort,family,model_id,quantile,reference_kind,population,metric,all_mature_value,reference_value,all_mature_minus_reference,n_orders,order_id_sha256,difference_aggregation
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,3.83847977969,7.0016703863,-3.16319060661,29101,d8f1298c474c0f497ecff170ea97375715bc96105ff352b8ea92abf57e58e9a0,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,1.52935017925,2.64540460807,-1.11605442881,29101,d8f1298c474c0f497ecff170ea97375715bc96105ff352b8ea92abf57e58e9a0,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_mature_support_ge20,calibration_intercept,-3.83847977969,-7.0016703863,3.16319060661,29101,d8f1298c474c0f497ecff170ea97375715bc96105ff352b8ea92abf57e58e9a0,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_mature_support_ge20,calibration_slope,-0.529350179254,-1.64540460807,1.11605442881,29101,d8f1298c474c0f497ecff170ea97375715bc96105ff352b8ea92abf57e58e9a0,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_mature_support_ge20,wace,0.0561088112699,0.0522217705101,0.00388704075979,29101,d8f1298c474c0f497ecff170ea97375715bc96105ff352b8ea92abf57e58e9a0,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_orders,absolute_calibration_intercept_error,4.03958757611,6.88084934067,-2.84126176456,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_orders,absolute_calibration_slope_error,1.60373324349,2.60610685788,-1.00237361439,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_orders,calibration_intercept,-4.03958757611,-6.88084934067,2.84126176456,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_orders,calibration_slope,-0.603733243494,-1.60610685788,1.00237361439,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,promise_only,all_orders,wace,0.0538870708159,0.0513784208897,0.00250864992622,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,all_orders,absolute_calibration_intercept_error,4.03958757611,4.55827893911,-0.518691362998,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,all_orders,absolute_calibration_slope_error,1.60373324349,1.79301059989,-0.189277356399,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,all_orders,calibration_intercept,-4.03958757611,-4.55827893911,0.518691362998,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,all_orders,calibration_slope,-0.603733243494,-0.793010599893,0.189277356399,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,all_orders,wace,0.0538870708159,0.0556371044691,-0.00175003365325,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,common_support_ge20,absolute_calibration_intercept_error,3.5391297721,4.45893806934,-0.919808297242,23609,ea408e2b8f0593b4638a80870e3f8eeb36398daaae7a33a7b7c7183879c10479,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,common_support_ge20,absolute_calibration_slope_error,1.42621549114,1.75814735502,-0.331931863878,23609,ea408e2b8f0593b4638a80870e3f8eeb36398daaae7a33a7b7c7183879c10479,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,common_support_ge20,calibration_intercept,-3.5391297721,-4.45893806934,0.919808297242,23609,ea408e2b8f0593b4638a80870e3f8eeb36398daaae7a33a7b7c7183879c10479,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,common_support_ge20,calibration_slope,-0.426215491143,-0.75814735502,0.331931863878,23609,ea408e2b8f0593b4638a80870e3f8eeb36398daaae7a33a7b7c7183879c10479,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPB,,selected_90d,common_support_ge20,wace,0.0548813341977,0.0510227087344,0.00385862546325,23609,ea408e2b8f0593b4638a80870e3f8eeb36398daaae7a33a7b7c7183879c10479,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,4.00031684864,7.01926718357,-3.01895033492,39212,094a796f7765224afa9e67126e7c93f85a64347b438d55abaf61df05372dedd5,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,1.58421784777,2.65136313877,-1.067145291,39212,094a796f7765224afa9e67126e7c93f85a64347b438d55abaf61df05372dedd5,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_mature_support_ge20,calibration_intercept,-4.00031684864,-7.01926718357,3.01895033492,39212,094a796f7765224afa9e67126e7c93f85a64347b438d55abaf61df05372dedd5,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_mature_support_ge20,calibration_slope,-0.58421784777,-1.65136313877,1.067145291,39212,094a796f7765224afa9e67126e7c93f85a64347b438d55abaf61df05372dedd5,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_mature_support_ge20,wace,0.0524254060282,0.0513379580267,0.00108744800146,39212,094a796f7765224afa9e67126e7c93f85a64347b438d55abaf61df05372dedd5,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_orders,absolute_calibration_intercept_error,3.94901549719,6.88084934067,-2.93183384348,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_orders,absolute_calibration_slope_error,1.56983715052,2.60610685788,-1.03626970736,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_orders,calibration_intercept,-3.94901549719,-6.88084934067,2.93183384348,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_orders,calibration_slope,-0.56983715052,-1.60610685788,1.03626970736,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,promise_only,all_orders,wace,0.0528120884235,0.0513784208897,0.00143366753379,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,all_orders,absolute_calibration_intercept_error,3.94901549719,4.72703849089,-0.7780229937,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,all_orders,absolute_calibration_slope_error,1.56983715052,1.84921740936,-0.279380258835,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,all_orders,calibration_intercept,-3.94901549719,-4.72703849089,0.7780229937,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,all_orders,calibration_slope,-0.56983715052,-0.849217409355,0.279380258835,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,all_orders,wace,0.0528120884235,0.0574403522764,-0.00462826385296,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,common_support_ge20,absolute_calibration_intercept_error,3.96118300232,4.7793892679,-0.818206265584,38247,7fc613d04b1da35031b407e61c4f16d6cc85a116dcff240520f8b243e53dba4b,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,common_support_ge20,absolute_calibration_slope_error,1.56956778726,1.86332266174,-0.293754874487,38247,7fc613d04b1da35031b407e61c4f16d6cc85a116dcff240520f8b243e53dba4b,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,common_support_ge20,calibration_intercept,-3.96118300232,-4.7793892679,0.818206265584,38247,7fc613d04b1da35031b407e61c4f16d6cc85a116dcff240520f8b243e53dba4b,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,common_support_ge20,calibration_slope,-0.569567787256,-0.863322661743,0.293754874487,38247,7fc613d04b1da35031b407e61c4f16d6cc85a116dcff240520f8b243e53dba4b,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPG,,selected_90d,common_support_ge20,wace,0.0531684155743,0.0575883891013,-0.004419973527,38247,7fc613d04b1da35031b407e61c4f16d6cc85a116dcff240520f8b243e53dba4b,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_mature_support_ge20,absolute_calibration_intercept_error,6.92730352312,6.83067139123,0.096632131892,29760,0cbfbfa15793cf2b4328fc3574a4d2faa681c8437f4ee3c50e91d6fdee261f3f,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_mature_support_ge20,absolute_calibration_slope_error,2.62694742278,2.58956806626,0.0373793565148,29760,0cbfbfa15793cf2b4328fc3574a4d2faa681c8437f4ee3c50e91d6fdee261f3f,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_mature_support_ge20,calibration_intercept,-6.92730352312,-6.83067139123,-0.096632131892,29760,0cbfbfa15793cf2b4328fc3574a4d2faa681c8437f4ee3c50e91d6fdee261f3f,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_mature_support_ge20,calibration_slope,-1.62694742278,-1.58956806626,-0.0373793565148,29760,0cbfbfa15793cf2b4328fc3574a4d2faa681c8437f4ee3c50e91d6fdee261f3f,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_mature_support_ge20,wace,0.0511979315677,0.0518311757036,-0.000633244135954,29760,0cbfbfa15793cf2b4328fc3574a4d2faa681c8437f4ee3c50e91d6fdee261f3f,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_orders,absolute_calibration_intercept_error,6.96373922191,6.88084934067,0.0828898812419,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_orders,absolute_calibration_slope_error,2.63774747075,2.60610685788,0.0316406128743,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_orders,calibration_intercept,-6.96373922191,-6.88084934067,-0.0828898812419,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_orders,calibration_slope,-1.63774747075,-1.60610685788,-0.0316406128743,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,promise_only,all_orders,wace,0.0515750127485,0.0513784208897,0.000196591858859,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,all_orders,absolute_calibration_intercept_error,6.96373922191,6.82124472026,0.142494501649,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,all_orders,absolute_calibration_slope_error,2.63774747075,2.58735578384,0.0503916869175,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,all_orders,calibration_intercept,-6.96373922191,-6.82124472026,-0.142494501649,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,all_orders,calibration_slope,-1.63774747075,-1.58735578384,-0.0503916869175,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,all_orders,wace,0.0515750127485,0.0503459161882,0.00122909656038,40270,72cfdc8f6be208328a97da86166024c4a11b6099541993e6da4d9e100c5d76d2,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,common_support_ge20,absolute_calibration_intercept_error,6.72196810522,6.54592107756,0.176047027653,24557,642c3495d9af38c12c7263f8a1cd98bcf5d4032265f56861891add8bc74613e1,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,common_support_ge20,absolute_calibration_slope_error,2.55848294031,2.49359715506,0.0648857852486,24557,642c3495d9af38c12c7263f8a1cd98bcf5d4032265f56861891add8bc74613e1,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,common_support_ge20,calibration_intercept,-6.72196810522,-6.54592107756,-0.176047027653,24557,642c3495d9af38c12c7263f8a1cd98bcf5d4032265f56861891add8bc74613e1,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,common_support_ge20,calibration_slope,-1.55848294031,-1.49359715506,-0.0648857852486,24557,642c3495d9af38c12c7263f8a1cd98bcf5d4032265f56861891add8bc74613e1,recomputed_on_concatenated_monthly_predictions
breach,aggregate,pooled,later_pooled,xgboost,DPS,,selected_90d,common_support_ge20,wace,0.052251269997,0.0509287054852,0.00132256451176,24557,642c3495d9af38c12c7263f8a1cd98bcf5d4032265f56861891add8bc74613e1,recomputed_on_concatenated_monthly_predictions
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,promise_only,all_mature_support_ge20,absolute_coverage_error,0.0722846441948,0.0460674157303,0.0262172284644,267,0b1b952793ce42162cc31f50030394259108670fca92ae2ba3619099a3a1508e,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,promise_only,all_mature_support_ge20,empirical_coverage,0.827715355805,0.85393258427,-0.0262172284644,267,0b1b952793ce42162cc31f50030394259108670fca92ae2ba3619099a3a1508e,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,promise_only,all_mature_support_ge20,pinball_loss,3.53995450843,3.40103878192,0.138915726511,267,0b1b952793ce42162cc31f50030394259108670fca92ae2ba3619099a3a1508e,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,promise_only,all_orders,absolute_coverage_error,0.0935483870968,0.0736972704715,0.0198511166253,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,promise_only,all_orders,empirical_coverage,0.806451612903,0.826302729529,-0.0198511166253,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,promise_only,all_orders,pinball_loss,4.0173990034,3.91393097227,0.103468031132,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,selected_90d,all_orders,absolute_coverage_error,0.0935483870968,0.0861042183623,0.00744416873449,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,selected_90d,all_orders,empirical_coverage,0.806451612903,0.813895781638,-0.00744416873449,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,selected_90d,all_orders,pinball_loss,4.0173990034,3.95325823449,0.0641407689074,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,selected_90d,common_support_ge20,absolute_coverage_error,0.0674208144796,0.0538461538462,0.0135746606335,221,49b2b4d9b1dc1008693677c7b8248aa25320e1ca0edcb6c58146e808d40d0b4c,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,selected_90d,common_support_ge20,empirical_coverage,0.83257918552,0.846153846154,-0.0135746606335,221,49b2b4d9b1dc1008693677c7b8248aa25320e1ca0edcb6c58146e808d40d0b4c,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQB,0.9,selected_90d,common_support_ge20,pinball_loss,3.46733615434,3.38323984367,0.0840963106714,221,49b2b4d9b1dc1008693677c7b8248aa25320e1ca0edcb6c58146e808d40d0b4c,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,promise_only,all_mature_support_ge20,absolute_coverage_error,0.11188630491,0.0808785529716,0.031007751938,387,3235a2073575728f338527fd52f81af615e3a5da71deea376d26db74d8bcf4b3,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,promise_only,all_mature_support_ge20,empirical_coverage,0.78811369509,0.819121447028,-0.031007751938,387,3235a2073575728f338527fd52f81af615e3a5da71deea376d26db74d8bcf4b3,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,promise_only,all_mature_support_ge20,pinball_loss,4.18458360458,4.02065451428,0.163929090293,387,3235a2073575728f338527fd52f81af615e3a5da71deea376d26db74d8bcf4b3,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,promise_only,all_orders,absolute_coverage_error,0.103473945409,0.0736972704715,0.029776674938,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,promise_only,all_orders,empirical_coverage,0.796526054591,0.826302729529,-0.029776674938,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,promise_only,all_orders,pinball_loss,4.0820497445,3.91393097227,0.168118772238,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,selected_90d,all_orders,absolute_coverage_error,0.103473945409,0.0910669975186,0.0124069478908,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,selected_90d,all_orders,empirical_coverage,0.796526054591,0.808933002481,-0.0124069478908,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,selected_90d,all_orders,pinball_loss,4.0820497445,3.99132707386,0.0907226706451,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,selected_90d,common_support_ge20,absolute_coverage_error,0.110106382979,0.0968085106383,0.0132978723404,376,02ddeb31e40ed2b73164f9a9beb44d8ae6505303f2636a763378a36f5583828f,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,selected_90d,common_support_ge20,empirical_coverage,0.789893617021,0.803191489362,-0.0132978723404,376,02ddeb31e40ed2b73164f9a9beb44d8ae6505303f2636a763378a36f5583828f,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQG,0.9,selected_90d,common_support_ge20,pinball_loss,4.03843703047,3.94334843331,0.0950885971601,376,02ddeb31e40ed2b73164f9a9beb44d8ae6505303f2636a763378a36f5583828f,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,promise_only,all_mature_support_ge20,absolute_coverage_error,0.0569343065693,0.0423357664234,0.014598540146,274,3dda9d0ee615a5f6c364affea025934f76366da2c2d827bcf120f81e73028fc1,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,promise_only,all_mature_support_ge20,empirical_coverage,0.843065693431,0.857664233577,-0.014598540146,274,3dda9d0ee615a5f6c364affea025934f76366da2c2d827bcf120f81e73028fc1,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,promise_only,all_mature_support_ge20,pinball_loss,3.36573395734,3.35197771104,0.0137562463013,274,3dda9d0ee615a5f6c364affea025934f76366da2c2d827bcf120f81e73028fc1,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,promise_only,all_orders,absolute_coverage_error,0.0761786600496,0.0736972704715,0.00248138957816,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,promise_only,all_orders,empirical_coverage,0.82382133995,0.826302729529,-0.00248138957816,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,promise_only,all_orders,pinball_loss,3.88794870886,3.91393097227,-0.0259822634031,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,selected_90d,all_orders,absolute_coverage_error,0.0761786600496,0.0736972704715,0.00248138957816,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,selected_90d,all_orders,empirical_coverage,0.82382133995,0.826302729529,-0.00248138957816,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,selected_90d,all_orders,pinball_loss,3.88794870886,3.89693462831,-0.00898591944303,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,selected_90d,common_support_ge20,absolute_coverage_error,0.0565217391304,0.0521739130435,0.00434782608696,230,110c0966398bf1ff34125b1db5df85f70b9dae679c1b992ed7d31c8dd9240763,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,selected_90d,common_support_ge20,empirical_coverage,0.84347826087,0.847826086957,-0.00434782608696,230,110c0966398bf1ff34125b1db5df85f70b9dae679c1b992ed7d31c8dd9240763,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,linear_quantile,DQS,0.9,selected_90d,common_support_ge20,pinball_loss,3.30685743302,3.30969597271,-0.0028385396963,230,110c0966398bf1ff34125b1db5df85f70b9dae679c1b992ed7d31c8dd9240763,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,xgboost_quantile,DQB,0.9,promise_only,all_mature_support_ge20,absolute_coverage_error,0.0722846441948,0.0647940074906,0.00749063670412,267,0b1b952793ce42162cc31f50030394259108670fca92ae2ba3619099a3a1508e,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,xgboost_quantile,DQB,0.9,promise_only,all_mature_support_ge20,empirical_coverage,0.827715355805,0.835205992509,-0.00749063670412,267,0b1b952793ce42162cc31f50030394259108670fca92ae2ba3619099a3a1508e,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,xgboost_quantile,DQB,0.9,promise_only,all_mature_support_ge20,pinball_loss,3.56133400063,3.47094020486,0.0903937957713,267,0b1b952793ce42162cc31f50030394259108670fca92ae2ba3619099a3a1508e,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,xgboost_quantile,DQB,0.9,promise_only,all_orders,absolute_coverage_error,0.0985111662531,0.0935483870968,0.00496277915633,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
conditional_positive_lateness,later,monthly,2018-01,xgboost_quantile,DQB,0.9,promise_only,all_orders,empirical_coverage,0.801488833747,0.806451612903,-0.00496277915633,403,cc962f7c6748592fd8cbeb18e371836d602ddaae3749434d4bfdae9acdb702b7,paired_same_month_identical_orders
