period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,history_mode
later,2018-01,2018-01,2018-01-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,46675fb422177ee9b1dd69df4d376e1fe67a3a99808c8cc426182a494de07334,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.223246686157,0.054136770414,0.0508291207197,0.475224073276,0.594608234849,0.645070036958,0.0645161290323,-3.51670146206,-0.224002812736,0.0239037354081,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DP0,7069,0.054136770414,0.645070036958,all_mature
later,2018-01,2018-01,2018-01-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,46675fb422177ee9b1dd69df4d376e1fe67a3a99808c8cc426182a494de07334,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.223246686157,0.054136770414,0.0508291207197,0.475224073276,0.594608234849,0.645070036958,0.0645161290323,-3.51670146206,-0.224002812736,0.0239037354081,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DP0,7069,0.054136770414,0.645070036958,all_mature
later,2018-01,2018-01,2018-01-01,logistic_l2,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,043f93868b1f52c5cc8a3e1f13fd67d9e912aaa30e37f0460a53e7c21f751e3c,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.212211938124,0.052763327265,0.115732141227,0.659676637639,2.87393980177,2.45622821765,0.245657568238,-0.151107765456,0.838102427639,0.0149226766902,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DPB,7069,0.052763327265,2.45622821765,all_mature
later,2018-01,2018-01,2018-01-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,043f93868b1f52c5cc8a3e1f13fd67d9e912aaa30e37f0460a53e7c21f751e3c,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.212211938124,0.052763327265,0.115732141227,0.659676637639,2.87393980177,2.45622821765,0.245657568238,-0.151107765456,0.838102427639,0.0149226766902,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DPB,7069,0.052763327265,2.45622821765,all_mature
later,2018-01,2018-01,2018-01-01,logistic_l2,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,eae05a0bb8d8b72ba2afb56aadb92be8e16ab25729514b62e25ed3c9e8990ad0,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.213382866704,0.0528814273071,0.114921540641,0.648097191853,2.72528774306,2.55546976179,0.255583126551,-0.135936189137,0.85546527396,0.0152941829622,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DPG,7069,0.0528814273071,2.55546976179,all_mature
later,2018-01,2018-01,2018-01-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,eae05a0bb8d8b72ba2afb56aadb92be8e16ab25729514b62e25ed3c9e8990ad0,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.213382866704,0.0528814273071,0.114921540641,0.648097191853,2.72528774306,2.55546976179,0.255583126551,-0.135936189137,0.85546527396,0.0152941829622,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DPG,7069,0.0528814273071,2.55546976179,all_mature
later,2018-01,2018-01,2018-01-01,logistic_l2,DPS,Promise + seller profiles,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,7d6bd79bf1346ff71fb0f7bf8acf146bdf56e36be8f020f29844711e6fdf342c,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.223064458705,0.0540749243338,0.0631538632686,0.516384020536,1.33786852841,0.992415441473,0.0992555831266,-2.04956302102,0.237840756262,0.0186770219858,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DPS,7069,0.0540749243338,0.992415441473,all_mature
later,2018-01,2018-01,2018-01-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,7d6bd79bf1346ff71fb0f7bf8acf146bdf56e36be8f020f29844711e6fdf342c,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.223064458705,0.0540749243338,0.0631538632686,0.516384020536,1.33786852841,0.992415441473,0.0992555831266,-2.04956302102,0.237840756262,0.0186770219858,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,logistic_l2,DPS,7069,0.0540749243338,0.992415441473,all_mature
later,2018-01,2018-01,2018-01-01,xgboost,DP0,Direct promise baseline,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.220713443132,0.0539458226024,0.0579271016991,0.493400828917,1.33786852841,1.19089852977,0.119106699752,-5.67757799403,-0.928964852352,0.0167570765094,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DP0,7069,0.0539458226024,1.19089852977,all_mature
later,2018-01,2018-01,2018-01-01,xgboost,DP0,Direct promise baseline,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.220713443132,0.0539458226024,0.0579271016991,0.493400828917,1.33786852841,1.19089852977,0.119106699752,-5.67757799403,-0.928964852352,0.0167570765094,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DP0,7069,0.0539458226024,1.19089852977,all_mature
later,2018-01,2018-01,2018-01-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,22d3c306afae04c4e407e973d58729864f97c252d02ee1d68783c0f5cec21927,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.219586804412,0.053851525903,0.0741066253936,0.612523907478,1.48652058712,1.14127775769,0.114143920596,6.10919206914,2.91102025468,0.0238111055571,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPB,7069,0.053851525903,1.14127775769,all_mature
later,2018-01,2018-01,2018-01-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,22d3c306afae04c4e407e973d58729864f97c252d02ee1d68783c0f5cec21927,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.219586804412,0.053851525903,0.0741066253936,0.612523907478,1.48652058712,1.14127775769,0.114143920596,6.10919206914,2.91102025468,0.0238111055571,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPB,7069,0.053851525903,1.14127775769,all_mature
later,2018-01,2018-01,2018-01-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,74a0f7c911a0e4cb342578001188e42a1601b426bc0ab32203173915533036a2,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.219508931897,0.0538432431933,0.0806730205364,0.627514798626,2.03157813573,1.26532968788,0.126550868486,9.45563005176,3.98862462813,0.0237477207281,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPG,7069,0.0538432431933,1.26532968788,all_mature
later,2018-01,2018-01,2018-01-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,74a0f7c911a0e4cb342578001188e42a1601b426bc0ab32203173915533036a2,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.219508931897,0.0538432431933,0.0806730205364,0.627514798626,2.03157813573,1.26532968788,0.126550868486,9.45563005176,3.98862462813,0.0237477207281,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPG,7069,0.0538432431933,1.26532968788,all_mature
later,2018-01,2018-01,2018-01-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,ed75af3d9bd4983e5f0b7742def10fdf60d5ba5e93408401a915d73bb784d134,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.220486196093,0.0539264747094,0.0618014155139,0.524168235682,0.743260293561,1.24051930184,0.124069478908,1.30724092343,1.33433157814,0.0131837607309,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPS,7069,0.0539264747094,1.24051930184,all_mature
later,2018-01,2018-01,2018-01-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,ed75af3d9bd4983e5f0b7742def10fdf60d5ba5e93408401a915d73bb784d134,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.220486196093,0.0539264747094,0.0618014155139,0.524168235682,0.743260293561,1.24051930184,0.124069478908,1.30724092343,1.33433157814,0.0131837607309,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPS,7069,0.0539264747094,1.24051930184,all_mature
later,2018-02,2018-02,2018-02-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.464326163188,0.129356222676,0.135206591892,0.513177766173,0.38847258073,0.312936245588,0.0313174946004,1.48242670492,1.12816028358,0.0919092581352,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,6555,0.129356222676,0.312936245588,all_mature
later,2018-02,2018-02,2018-02-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.464326163188,0.129356222676,0.135206591892,0.513177766173,0.38847258073,0.312936245588,0.0313174946004,1.48242670492,1.12816028358,0.0919092581352,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,6555,0.129356222676,0.312936245588,all_mature
later,2018-02,2018-02,2018-02-01,logistic_l2,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,90af0217fca0a8794615f4114a55ff099c8445e0f7bfb3e8331df8227485487b,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.396685287711,0.117764544384,0.314702111939,0.722406375193,3.12936245588,2.80563530527,0.280777537797,1.1494234554,1.15259118395,0.0686498681702,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,6555,0.117764544384,2.80563530527,all_mature
later,2018-02,2018-02,2018-02-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,90af0217fca0a8794615f4114a55ff099c8445e0f7bfb3e8331df8227485487b,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.396685287711,0.117764544384,0.314702111939,0.722406375193,3.12936245588,2.80563530527,0.280777537797,1.1494234554,1.15259118395,0.0686498681702,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,6555,0.117764544384,2.80563530527,all_mature
later,2018-02,2018-02,2018-02-01,logistic_l2,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e1d1e9f629e126ad7868cc148f2bc1820d47dba457834c8f7113a303f0918331,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.401266539097,0.119183010464,0.316628171885,0.717888061938,3.32359874625,2.90275345046,0.290496760259,1.59038053441,1.32183120363,0.0708705227981,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,6555,0.119183010464,2.90275345046,all_mature
later,2018-02,2018-02,2018-02-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e1d1e9f629e126ad7868cc148f2bc1820d47dba457834c8f7113a303f0918331,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.401266539097,0.119183010464,0.316628171885,0.717888061938,3.32359874625,2.90275345046,0.290496760259,1.59038053441,1.32183120363,0.0708705227981,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,6555,0.119183010464,2.90275345046,all_mature
later,2018-02,2018-02,2018-02-01,logistic_l2,DPS,Promise + seller profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,42ca02a70922566e94a120792a5af2974a78dda3738dec0835850fa1d1f0db9b,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.459537780479,0.12853295566,0.167224679159,0.546466021571,1.46756308276,1.27332679239,0.127429805616,-0.0196985310064,0.618594770991,0.0874744336307,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,6555,0.12853295566,1.27332679239,all_mature
later,2018-02,2018-02,2018-02-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,42ca02a70922566e94a120792a5af2974a78dda3738dec0835850fa1d1f0db9b,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.459537780479,0.12853295566,0.167224679159,0.546466021571,1.46756308276,1.27332679239,0.127429805616,-0.0196985310064,0.618594770991,0.0874744336307,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,6555,0.12853295566,1.27332679239,all_mature
later,2018-02,2018-02,2018-02-01,xgboost,DP0,Direct promise baseline,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,d73b829acd99738a4439a9617c00d6c1853264dafc0ddc6eba6af6485003e07a,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463476851871,0.129274614877,0.165408736013,0.57748039599,1.42439946268,1.3812358426,0.138228941685,62.6604895015,22.1688537524,0.0927568826094,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DP0,6555,0.129274614877,1.3812358426,all_mature
later,2018-02,2018-02,2018-02-01,xgboost,DP0,Direct promise baseline,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,d73b829acd99738a4439a9617c00d6c1853264dafc0ddc6eba6af6485003e07a,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463476851871,0.129274614877,0.165408736013,0.57748039599,1.42439946268,1.3812358426,0.138228941685,62.6604895015,22.1688537524,0.0927568826094,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DP0,6555,0.129274614877,1.3812358426,all_mature
later,2018-02,2018-02,2018-02-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,678377432e3f88e4692d1d31086c59f5d420e0e30f3b913dcf319875a2a7487d,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.461920848898,0.129097404202,0.190877158414,0.635117163624,1.20858136227,1.19779045725,0.119870410367,3.76017982043,1.91510880564,0.0895005011484,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPB,6555,0.129097404202,1.19779045725,all_mature
later,2018-02,2018-02,2018-02-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,678377432e3f88e4692d1d31086c59f5d420e0e30f3b913dcf319875a2a7487d,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.461920848898,0.129097404202,0.190877158414,0.635117163624,1.20858136227,1.19779045725,0.119870410367,3.76017982043,1.91510880564,0.0895005011484,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPB,6555,0.129097404202,1.19779045725,all_mature
later,2018-02,2018-02,2018-02-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,945875e8f55c3e1998047a1827bc64702ded3b5569800ea9849fe9eae702e18e,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.462007999933,0.129119382646,0.205284506496,0.646780384057,1.4891448928,1.61863575304,0.161987041037,13.7748262551,5.34438543892,0.0901753992251,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPG,6555,0.129119382646,1.61863575304,all_mature
later,2018-02,2018-02,2018-02-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,945875e8f55c3e1998047a1827bc64702ded3b5569800ea9849fe9eae702e18e,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.462007999933,0.129119382646,0.205284506496,0.646780384057,1.4891448928,1.61863575304,0.161987041037,13.7748262551,5.34438543892,0.0901753992251,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPG,6555,0.129119382646,1.61863575304,all_mature
later,2018-02,2018-02,2018-02-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,ee2d398899178e5f6c7639e5ea603cfc0c8448d59134bf418fe99e2f77be6250,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463301183072,0.129252314398,0.161751997912,0.549642740252,1.31649041247,1.37044493758,0.137149028078,7.4576379718,3.1881249282,0.0894223665624,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPS,6555,0.129252314398,1.37044493758,all_mature
later,2018-02,2018-02,2018-02-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,ee2d398899178e5f6c7639e5ea603cfc0c8448d59134bf418fe99e2f77be6250,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463301183072,0.129252314398,0.161751997912,0.549642740252,1.31649041247,1.37044493758,0.137149028078,7.4576379718,3.1881249282,0.0894223665624,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPS,6555,0.129252314398,1.37044493758,all_mature
later,2018-03,2018-03,2018-03-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,22cf12e9c037f6ca71efb154eb3124f6d687e79288f677cd471c943964943d7d,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.602846862778,0.172504235705,0.159613595047,0.454231994056,0.345546716782,0.315949246343,0.0316265060241,-7.5154405307,-2.09677601469,0.136962089728,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DP0,7003,0.172504235705,0.315949246343,all_mature
later,2018-03,2018-03,2018-03-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,22cf12e9c037f6ca71efb154eb3124f6d687e79288f677cd471c943964943d7d,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.602846862778,0.172504235705,0.159613595047,0.454231994056,0.345546716782,0.315949246343,0.0316265060241,-7.5154405307,-2.09677601469,0.136962089728,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DP0,7003,0.172504235705,0.315949246343,all_mature
