profile_code,candidate_id,base_candidate_id,target,target_kind,period,anchor_date,calendar_month,horizon_days,metric,selected_90d_value,all_mature_value,all_mature_minus_90d,favourable_direction,all_mature_favourable,population,n_future_rows
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,cold_start_share_all_placed,0.00600600600601,0.0042042042042,-0.0018018018018,lower_is_favourable,True,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,cold_start_share_mapping_valid,0.00604960677556,0.00423472474289,-0.00181488203267,lower_is_favourable,True,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,future_seen_coverage,0.986786786787,0.988588588589,0.0018018018018,higher_is_favourable,True,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,missing_mapping_share,0.00720720720721,0.00720720720721,0,lower_is_favourable,False,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_ge5_share,0.978826376286,0.989110707804,0.0102843315185,higher_is_favourable,True,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_median,606,1777,1171,higher_is_favourable,True,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_p10,48,149.2,101.2,higher_is_favourable,True,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_p90,5450,13541,8091,higher_is_favourable,True,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_qualified_coverage,0.971771771772,0.981981981982,0.0102102102102,higher_is_favourable,True,future_orders,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,entity_count,267,337,70,higher_is_favourable,True,profile_entities,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_ge5_share,0.505617977528,0.623145400593,0.117527423065,higher_is_favourable,True,profile_entities,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_median,5,7,2,higher_is_favourable,True,profile_entities,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_p10,1,1,0,higher_is_favourable,False,profile_entities,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-20,2018-01,7,support_p90,92.6,173,80.4,higher_is_favourable,True,profile_entities,1665
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,cold_start_share_all_placed,0.00727032385988,0.00528750826173,-0.00198281559815,lower_is_favourable,True,future_orders,1513
