task,period,row_type,cohort,family,quantile,model_id,profile_block,history_mode,reference_kind,reference_model,population,n_orders,order_id_sha256,paired_exact,all_mature_pinball_loss,reference_pinball_loss,delta_pinball_loss,all_mature_pinball_skill_vs_reference,reference_pinball_skill_vs_reference,delta_pinball_skill_vs_reference,all_mature_empirical_coverage,reference_empirical_coverage,delta_empirical_coverage,all_mature_coverage_error,reference_coverage_error,delta_coverage_error,all_mature_absolute_coverage_error,reference_absolute_coverage_error,delta_absolute_coverage_error,all_mature_p90_absolute_error,reference_p90_absolute_error,delta_p90_absolute_error,favourable_primary,n_months,favourable_month_count,favourable_month_count_pinball_loss,favourable_month_count_absolute_coverage_error,difference_aggregation
severity,later,monthly,2018-05,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,247,55138f39ec4b29cc0f29af914ed0855281ce246afc3a244d9c1598c86f0f96f1,True,2.18792770608,2.19281959846,-0.0048918923851,0.00223086859883,0,0.00223086859883,0.607287449393,0.619433198381,-0.0121457489879,0.107287449393,0.119433198381,-0.0121457489879,0.107287449393,0.119433198381,-0.0121457489879,6.67206363964,6.62055691696,0.051506722678,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,419,b9bd2d85db4fe78adbfdd00d2885d816b3a0a71b147675d6cc86fa4141d7f54d,True,2.2878231266,2.24818333541,0.0396397911849,-0.0176319210985,0,-0.0176319210985,0.622911694511,0.572792362768,0.0501193317422,0.122911694511,0.0727923627685,0.0501193317422,0.122911694511,0.0727923627685,0.0501193317422,6.79566349773,6.98166237487,-0.18599887714,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.25989176265,2.21256456732,0.0473271953307,-0.0213901985189,0,-0.0213901985189,0.613995485327,0.573363431151,0.0406320541761,0.113995485327,0.0733634311512,0.0406320541761,0.113995485327,0.0733634311512,0.0406320541761,6.90847460952,6.98047410873,-0.071999499218,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.25989176265,2.26419832132,-0.00430655866944,0.00190202361202,0,0.00190202361202,0.613995485327,0.627539503386,-0.0135440180587,0.113995485327,0.127539503386,-0.0135440180587,0.113995485327,0.127539503386,-0.0135440180587,6.90847460952,6.93208764613,-0.023613036616,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,common_support_ge20,413,4de473141145ff503b82fb423c25bd5bb03a4ff58464e3f35bf20b2995512afb,True,2.25668199865,2.27365653819,-0.0169745395454,0.00746574483008,0,0.00746574483008,0.627118644068,0.639225181598,-0.0121065375303,0.127118644068,0.139225181598,-0.0121065375303,0.127118644068,0.139225181598,-0.0121065375303,6.75531175512,6.8089547058,-0.053642950674,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,329,8a9b68f73c1455a4d5bc60b4d428ce45de046e1bd78caa54327dd4cdf56a8ad1,True,2.24991509842,2.25595747642,-0.00604237799755,0.00267840952709,0,0.00267840952709,0.565349544073,0.595744680851,-0.0303951367781,0.0653495440729,0.0957446808511,-0.0303951367781,0.0653495440729,0.0957446808511,-0.0303951367781,6.77214876808,6.66328213893,0.108866629154,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.23746325846,2.21256456732,0.0248986911492,-0.011253317312,0,-0.011253317312,0.553047404063,0.573363431151,-0.020316027088,0.0530474040632,0.0733634311512,-0.020316027088,0.0530474040632,0.0733634311512,-0.020316027088,7.32792295833,6.98047410873,0.3474488496,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.23746325846,2.24023742937,-0.0027741709003,0.00123833789398,0,0.00123833789398,0.553047404063,0.562076749436,-0.00902934537246,0.0530474040632,0.0620767494357,-0.00902934537246,0.0530474040632,0.0620767494357,-0.00902934537246,7.32792295833,7.1913537053,0.13656925303,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,common_support_ge20,272,cc75d0318945922c09e4c31a887b054fe25aa2f681c6b3393585c59665a167c7,True,2.13328382311,2.1419092875,-0.00862546438443,0.00402699798483,0,0.00402699798483,0.555147058824,0.569852941176,-0.0147058823529,0.0551470588235,0.0698529411765,-0.0147058823529,0.0551470588235,0.0698529411765,-0.0147058823529,6.82170726505,6.80412184823,0.017585416824,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,306,4aedc509adf8da0001e64394ec4d285d4e3c06787e702227dc3177a22f432fec,True,2.19936443295,2.22197093463,-0.0226065016833,0.0101740762361,0,0.0101740762361,0.967320261438,0.967320261438,0,0.0673202614379,0.0673202614379,0,0.0673202614379,0.0673202614379,0,19.5572411563,19.8420396274,-0.2847984711,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.04182023244,2.03731775724,0.00450247520368,-0.00221000145298,0,-0.00221000145298,0.975169300226,0.972911963883,0.00225733634312,0.0751693002257,0.0729119638826,0.00225733634312,0.0751693002257,0.0729119638826,0.00225733634312,19.7425373144,19.7948874371,-0.05235012268,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.04182023244,2.05718214371,-0.0153619112674,0.00746745314428,0,0.00746745314428,0.975169300226,0.972911963883,0.00225733634312,0.0751693002257,0.0729119638826,0.00225733634312,0.0751693002257,0.0729119638826,0.00225733634312,19.7425373144,20.0467640682,-0.30422675376,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,247,55138f39ec4b29cc0f29af914ed0855281ce246afc3a244d9c1598c86f0f96f1,True,2.00661944042,2.02330075285,-0.016681312436,0.00824460348394,0,0.00824460348394,0.975708502024,0.971659919028,0.00404858299595,0.0757085020243,0.0716599190283,0.00404858299595,0.0757085020243,0.0716599190283,0.00404858299595,19.2470066532,19.5755404901,-0.3285338369,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,419,b9bd2d85db4fe78adbfdd00d2885d816b3a0a71b147675d6cc86fa4141d7f54d,True,2.07182867602,2.07182867602,0,0,0,0,0.971360381862,0.971360381862,0,0.0713603818616,0.0713603818616,0,0.0713603818616,0.0713603818616,0,19.8120920234,19.8120920234,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.03731775724,2.03731775724,0,0,0,0,0.972911963883,0.972911963883,0,0.0729119638826,0.0729119638826,0,0.0729119638826,0.0729119638826,0,19.7948874371,19.7948874371,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.03731775724,2.04754153037,-0.0102237731279,0.00499319450976,0,0.00499319450976,0.972911963883,0.975169300226,-0.00225733634312,0.0729119638826,0.0751693002257,-0.00225733634312,0.0729119638826,0.0751693002257,-0.00225733634312,19.7948874371,20.0089816551,-0.21409421802,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,common_support_ge20,413,4de473141145ff503b82fb423c25bd5bb03a4ff58464e3f35bf20b2995512afb,True,2.06680761075,2.07475002145,-0.00794241070353,0.00382812898972,0,0.00382812898972,0.973365617433,0.975786924939,-0.00242130750605,0.0733656174334,0.0757869249395,-0.00242130750605,0.0733656174334,0.0757869249395,-0.00242130750605,19.8087914492,20.0879216032,-0.27913015408,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,329,8a9b68f73c1455a4d5bc60b4d428ce45de046e1bd78caa54327dd4cdf56a8ad1,True,2.14228025496,2.16583514571,-0.023554890746,0.0108756618862,0,0.0108756618862,0.969604863222,0.969604863222,0,0.0696048632219,0.0696048632219,0,0.0696048632219,0.0696048632219,0,19.5012723345,19.8120920234,-0.31081968888,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.04182023244,2.03731775724,0.00450247520368,-0.00221000145298,0,-0.00221000145298,0.975169300226,0.972911963883,0.00225733634312,0.0751693002257,0.0729119638826,0.00225733634312,0.0751693002257,0.0729119638826,0.00225733634312,19.7425373144,19.7948874371,-0.05235012268,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.04182023244,2.04740209587,-0.00558186342713,0.00272631518664,0,0.00272631518664,0.975169300226,0.972911963883,0.00225733634312,0.0751693002257,0.0729119638826,0.00225733634312,0.0751693002257,0.0729119638826,0.00225733634312,19.7425373144,19.8798799471,-0.13734263264,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,linear_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,common_support_ge20,272,cc75d0318945922c09e4c31a887b054fe25aa2f681c6b3393585c59665a167c7,True,1.97765737044,1.98611635326,-0.00845898281779,0.00425905703052,0,0.00425905703052,0.974264705882,0.970588235294,0.00367647058824,0.0742647058824,0.0705882352941,0.00367647058824,0.0742647058824,0.0705882352941,0.00367647058824,19.2340949917,19.4190904021,-0.18499541037,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,306,4aedc509adf8da0001e64394ec4d285d4e3c06787e702227dc3177a22f432fec,True,2.40300651859,2.40418300597,-0.00117648738673,0.000489350180002,0,0.000489350180002,0.637254901961,0.66339869281,-0.0261437908497,0.137254901961,0.16339869281,-0.0261437908497,0.137254901961,0.16339869281,-0.0261437908497,6.09000015259,6.03000020981,0.05999994278,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.29134310234,2.29185101464,-0.0005079123022,0.00022161663169,0,0.00022161663169,0.604966139955,0.634311512415,-0.0293453724605,0.104966139955,0.134311512415,-0.0293453724605,0.104966139955,0.134311512415,-0.0293453724605,6.09000015259,6.03000020981,0.05999994278,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.29134310234,2.29621895818,-0.00487585584424,0.00212342809333,0,0.00212342809333,0.604966139955,0.627539503386,-0.0225733634312,0.104966139955,0.127539503386,-0.0225733634312,0.104966139955,0.127539503386,-0.0225733634312,6.09000015259,6.05399999619,0.036000156404,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,247,55138f39ec4b29cc0f29af914ed0855281ce246afc3a244d9c1598c86f0f96f1,True,2.24868419103,2.25560728355,-0.00692309252182,0.00306928097471,0,0.00306928097471,0.635627530364,0.651821862348,-0.0161943319838,0.135627530364,0.151821862348,-0.0161943319838,0.135627530364,0.151821862348,-0.0161943319838,6.0720000267,6,0.072000026704,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,419,b9bd2d85db4fe78adbfdd00d2885d816b3a0a71b147675d6cc86fa4141d7f54d,True,2.33099044137,2.33138424684,-0.000393805469773,0.0001689148712,0,0.0001689148712,0.613365155131,0.63723150358,-0.0238663484487,0.113365155131,0.13723150358,-0.0238663484487,0.113365155131,0.13723150358,-0.0238663484487,6.09000015259,6.0360001564,0.053999996186,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.29185100495,2.29185101464,-9.68749436225e-09,4.22693025026e-09,0,4.22693025026e-09,0.607223476298,0.634311512415,-0.0270880361174,0.107223476298,0.134311512415,-0.0270880361174,0.107223476298,0.134311512415,-0.0270880361174,6.09000015259,6.03000020981,0.05999994278,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.29185100495,2.29273137982,-0.000880374865486,0.000383985177346,0,0.000383985177346,0.607223476298,0.625282167043,-0.0180586907449,0.107223476298,0.125282167043,-0.0180586907449,0.107223476298,0.125282167043,-0.0180586907449,6.09000015259,6.05999994278,0.03000020981,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,common_support_ge20,413,4de473141145ff503b82fb423c25bd5bb03a4ff58464e3f35bf20b2995512afb,True,2.29826875287,2.29939467566,-0.001125922792,0.000489660519751,0,0.000489660519751,0.617433414044,0.634382566586,-0.0169491525424,0.117433414044,0.134382566586,-0.0169491525424,0.117433414044,0.134382566586,-0.0169491525424,6.09000015259,6.05999994278,0.03000020981,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,329,8a9b68f73c1455a4d5bc60b4d428ce45de046e1bd78caa54327dd4cdf56a8ad1,True,2.34743161187,2.3483890574,-0.000957445532979,0.000407703114593,0,0.000407703114593,0.650455927052,0.656534954407,-0.00607902735562,0.150455927052,0.156534954407,-0.00607902735562,0.150455927052,0.156534954407,-0.00607902735562,6.00600004196,6.03000020981,-0.024000167848,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.29120767359,2.29185101464,-0.000643341051456,0.000280708059706,0,0.000280708059706,0.629796839729,0.634311512415,-0.00451467268623,0.129796839729,0.134311512415,-0.00451467268623,0.129796839729,0.134311512415,-0.00451467268623,6.03000020981,6.03000020981,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.29120767359,2.29178329031,-0.000575616720192,0.000251165423287,0,0.000251165423287,0.629796839729,0.625282167043,0.00451467268623,0.129796839729,0.125282167043,0.00451467268623,0.129796839729,0.125282167043,0.00451467268623,6.03000020981,6.03000020981,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.5,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,common_support_ge20,272,cc75d0318945922c09e4c31a887b054fe25aa2f681c6b3393585c59665a167c7,True,2.23362132469,2.23433823182,-0.000716907136471,0.000320858823548,0,0.000320858823548,0.647058823529,0.639705882353,0.00735294117647,0.147058823529,0.139705882353,0.00735294117647,0.147058823529,0.139705882353,0.00735294117647,6.02700018883,6.02700018883,0,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,306,4aedc509adf8da0001e64394ec4d285d4e3c06787e702227dc3177a22f432fec,True,2.21547714433,2.23359051187,-0.018113367541,0.00810952922873,0,0.00810952922873,0.960784313725,0.967320261438,-0.00653594771242,0.0607843137255,0.0673202614379,-0.00653594771242,0.0607843137255,0.0673202614379,-0.00653594771242,19.6571750641,20.0530128479,-0.3958377838,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.04090916309,2.04495136915,-0.00404220606815,0.00197667589025,0,0.00197667589025,0.968397291196,0.975169300226,-0.00677200902935,0.0683972911964,0.0751693002257,-0.00677200902935,0.0683972911964,0.0751693002257,-0.00677200902935,19.616424942,20.0231189728,-0.40669403078,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.04090916309,2.05368542682,-0.0127762637336,0.00622113959944,0,0.00622113959944,0.968397291196,0.97065462754,-0.00225733634312,0.0683972911964,0.0706546275395,-0.00225733634312,0.0683972911964,0.0706546275395,-0.00225733634312,19.616424942,19.886510849,-0.27008590698,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,247,55138f39ec4b29cc0f29af914ed0855281ce246afc3a244d9c1598c86f0f96f1,True,2.02141792745,2.03758270789,-0.0161647804343,0.00793331253341,0,0.00793331253341,0.971659919028,0.975708502024,-0.00404858299595,0.0716599190283,0.0757085020243,-0.00404858299595,0.0716599190283,0.0757085020243,-0.00404858299595,19.370885849,19.8105789185,-0.43969306948,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,419,b9bd2d85db4fe78adbfdd00d2885d816b3a0a71b147675d6cc86fa4141d7f54d,True,2.05546154441,2.08124920292,-0.0257876585089,0.0123904712962,0,0.0123904712962,0.966587112172,0.973747016706,-0.00715990453461,0.0665871121718,0.0737470167064,-0.00715990453461,0.0665871121718,0.0737470167064,-0.00715990453461,19.4522304535,20.0530128479,-0.6007823944,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.02160144014,2.04495136915,-0.0233499290169,0.011418329731,0,0.011418329731,0.968397291196,0.975169300226,-0.00677200902935,0.0683972911964,0.0751693002257,-0.00677200902935,0.0683972911964,0.0751693002257,-0.00677200902935,19.4412460327,20.0231189728,-0.58187294008,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.02160144014,2.05074101398,-0.0291395738471,0.0142092900315,0,0.0142092900315,0.968397291196,0.972911963883,-0.00451467268623,0.0683972911964,0.0729119638826,-0.00451467268623,0.0683972911964,0.0729119638826,-0.00451467268623,19.4412460327,19.644908905,-0.20366287228,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQG,all-mature state-OD transit profiles,all_mature,selected_90d,DQG,common_support_ge20,413,4de473141145ff503b82fb423c25bd5bb03a4ff58464e3f35bf20b2995512afb,True,2.04904023972,2.07957724047,-0.0305370007518,0.0146842349289,0,0.0146842349289,0.970944309927,0.975786924939,-0.00484261501211,0.0709443099274,0.0757869249395,-0.00484261501211,0.0709443099274,0.0757869249395,-0.00484261501211,19.4114261627,19.644908905,-0.23348274228,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,329,8a9b68f73c1455a4d5bc60b4d428ce45de046e1bd78caa54327dd4cdf56a8ad1,True,2.167216632,2.17521709801,-0.00800046601869,0.00367800805997,0,0.00367800805997,0.963525835866,0.969604863222,-0.00607902735562,0.0635258358663,0.0696048632219,-0.00607902735562,0.0635258358663,0.0696048632219,-0.00607902735562,19.9160480499,20.0530128479,-0.136964798,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,promise_only,DQ0,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.05095896624,2.04495136915,0.00600759708646,-0.00293777014802,0,-0.00293777014802,0.968397291196,0.975169300226,-0.00677200902935,0.0683972911964,0.0751693002257,-0.00677200902935,0.0683972911964,0.0751693002257,-0.00677200902935,19.9160480499,20.0231189728,-0.1070709229,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,all_orders,443,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,True,2.05095896624,2.05539187481,-0.00443290856874,0.00215672185098,0,0.00215672185098,0.968397291196,0.968397291196,0,0.0683972911964,0.0683972911964,0,0.0683972911964,0.0683972911964,0,19.9160480499,19.92008667,-0.00403862006,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-05,xgboost_quantile,0.9,DQS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DQS,common_support_ge20,272,cc75d0318945922c09e4c31a887b054fe25aa2f681c6b3393585c59665a167c7,True,2.0003442056,2.00625473962,-0.00591053401765,0.0029460536097,0,0.0029460536097,0.970588235294,0.970588235294,0,0.0705882352941,0.0705882352941,0,0.0705882352941,0.0705882352941,0,19.849861145,19.909866333,-0.060005188,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-06,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,49,5b3a0d28b580a72863ed32e3cd5eb4fc3a21a4b4b08e0f5aa099c49008daed9c,True,5.47841559216,5.42066488217,0.0577507099872,-0.0106538056203,0,-0.0106538056203,0.387755102041,0.408163265306,-0.0204081632653,-0.112244897959,-0.0918367346939,-0.0204081632653,0.112244897959,0.0918367346939,0.0204081632653,23.3064485059,23.4136359346,-0.107187428654,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-06,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,71,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,True,4.69248067866,4.67386342156,0.0186172570985,-0.00398326938965,0,-0.00398326938965,0.450704225352,0.450704225352,0,-0.0492957746479,-0.0492957746479,0,0.0492957746479,0.0492957746479,0,21.1806766617,21.9907818181,-0.81010515634,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-06,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,all_orders,71,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,True,4.69248067866,4.6952475715,-0.00276689283401,0.000589296473057,0,0.000589296473057,0.450704225352,0.43661971831,0.0140845070423,-0.0492957746479,-0.0633802816901,0.0140845070423,0.0492957746479,0.0633802816901,-0.0140845070423,21.1806766617,20.8378977041,0.34277895765,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-06,linear_quantile,0.5,DQB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DQB,common_support_ge20,37,28c2078b9a716cca5fa900e2fb30f0ac1a65bd5976a94e5ec2ac610bf4c0d0a7,True,5.67812177367,5.69373143145,-0.0156096577814,0.002741551471,0,0.002741551471,0.351351351351,0.351351351351,0,-0.148648648649,-0.148648648649,0,0.148648648649,0.148648648649,0,22.4663637004,22.4317576986,0.034606001866,True,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-06,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_mature_support_ge20,68,f5aba9d36e2f15d40edd86203eb89c6015f8421d36a4d6fff730e0afd38a8f3e,True,4.78659914208,4.7531092064,0.0334899356807,-0.00704590074126,0,-0.00704590074126,0.426470588235,0.426470588235,0,-0.0735294117647,-0.0735294117647,0,0.0735294117647,0.0735294117647,0,21.9590174989,22.2522649294,-0.293247430459,False,,,,,paired_same_month_identical_orders
severity,later,monthly,2018-06,linear_quantile,0.5,DQG,all-mature state-OD transit profiles,all_mature,promise_only,DQ0,all_orders,71,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,True,4.72141723138,4.67386342156,0.0475538098125,-0.0101744115143,0,-0.0101744115143,0.450704225352,0.450704225352,0,-0.0492957746479,-0.0492957746479,0,0.0492957746479,0.0492957746479,0,21.5507976185,21.9907818181,-0.43998419959,False,,,,,paired_same_month_identical_orders
