profile_code,candidate_id,base_candidate_id,target,target_kind,period,anchor_date,calendar_month,horizon_days,future_rows_90d,future_rows_all_mature,matched_order_rows,unmatched_90d_rows,unmatched_all_mature_rows,entity_mapping_mismatch_rows,target_observed_mismatch_rows,target_value_mismatch_rows,raw_target_value_mismatch_rows,label_available_at_mismatch_rows,valid_future_outcome_id_symmetric_difference,mapping_status_changed_rows_expected_sensitivity,exact_future_evidence_match,unmatched_reason,common_support_ge5_orders,common_support_ge5_order_id_match,persisted_90d_metrics_compared,persisted_90d_max_absolute_difference,persisted_90d_reproduction_pass
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-01,2017-07,30,3878,3878,3878,0,0,0,0,0,0,0,0,8,True,exact_match,3631,True,13,3.27937677014e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-08,2017-07,7,925,925,925,0,0,0,0,0,0,0,0,0,True,exact_match,878,True,13,2.80264700336e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-08,2017-07,30,4011,4011,4011,0,0,0,0,0,0,0,0,8,True,exact_match,3794,True,13,3.24562599019e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-15,2017-07,7,982,982,982,0,0,0,0,0,0,0,0,0,True,exact_match,923,True,13,4.48224790617e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-15,2017-07,30,4025,4025,4025,0,0,0,0,0,0,0,0,11,True,exact_match,3808,True,13,3.45079520514e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-22,2017-07,7,888,888,888,0,0,0,0,0,0,0,0,3,True,exact_match,836,True,13,1.36357591884e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-22,2017-07,30,4087,4087,4087,0,0,0,0,0,0,0,0,10,True,exact_match,3861,True,13,1.75415237891e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-29,2017-07,7,992,992,992,0,0,0,0,0,0,0,0,4,True,exact_match,939,True,13,2.30215846386e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-07-29,2017-07,30,4089,4089,4089,0,0,0,0,0,0,0,0,10,True,exact_match,3870,True,13,1.71240799318e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-08-05,2017-08,7,969,969,969,0,0,0,0,0,0,0,0,4,True,exact_match,929,True,13,3.27138316436e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-08-05,2017-08,30,4106,4106,4106,0,0,0,0,0,0,0,0,19,True,exact_match,3857,True,13,3.43836070726e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-08-12,2017-08,7,1026,1026,1026,0,0,0,0,0,0,0,0,1,True,exact_match,958,True,13,6.59694521232e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-08-12,2017-08,30,4041,4041,4041,0,0,0,0,0,0,0,0,15,True,exact_match,3773,True,13,1.92779125996e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-08-19,2017-08,7,890,890,890,0,0,0,0,0,0,0,0,2,True,exact_match,846,True,13,1.70841119029e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-08-19,2017-08,30,4179,4179,4179,0,0,0,0,0,0,0,0,22,True,exact_match,3912,True,13,1.02673425317e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-08-26,2017-08,7,992,992,992,0,0,0,0,0,0,0,0,6,True,exact_match,902,True,13,9.80771019954e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-08-26,2017-08,30,4283,4283,4283,0,0,0,0,0,0,0,0,23,True,exact_match,3994,True,13,3.07665004584e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-02,2017-09,7,891,891,891,0,0,0,0,0,0,0,0,6,True,exact_match,835,True,13,1.56963331222e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-02,2017-09,30,4255,4255,4255,0,0,0,0,0,0,0,0,25,True,exact_match,3976,True,13,2.48334686148e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-09,2017-09,7,1151,1151,1151,0,0,0,0,0,0,0,0,5,True,exact_match,1090,True,13,3.79252185212e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-09,2017-09,30,4363,4363,4363,0,0,0,0,0,0,0,0,23,True,exact_match,4072,True,13,2.48490117372e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-16,2017-09,7,1043,1043,1043,0,0,0,0,0,0,0,0,1,True,exact_match,985,True,13,5.69766456238e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-16,2017-09,30,4282,4282,4282,0,0,0,0,0,0,0,0,17,True,exact_match,3990,True,13,2.34923192011e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-23,2017-09,7,933,933,933,0,0,0,0,0,0,0,0,6,True,exact_match,857,True,13,3.697042672e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-23,2017-09,30,4386,4386,4386,0,0,0,0,0,0,0,0,19,True,exact_match,4064,True,13,1.12621023618e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-30,2017-09,7,1005,1005,1005,0,0,0,0,0,0,0,0,4,True,exact_match,936,True,13,1.71151981476e-12,True
