task,period,row_type,cohort,family,model_id,profile_block,history_mode,reference_kind,reference_model,population,n_orders,n_events,order_id_sha256,paired_exact,all_mature_log_loss,reference_log_loss,delta_log_loss,all_mature_brier,reference_brier,delta_brier,all_mature_average_precision,reference_average_precision,delta_average_precision,all_mature_roc_auc,reference_roc_auc,delta_roc_auc,all_mature_top_5pct_lift,reference_top_5pct_lift,delta_top_5pct_lift,all_mature_top_10pct_lift,reference_top_10pct_lift,delta_top_10pct_lift,all_mature_calibration_intercept,reference_calibration_intercept,delta_calibration_intercept,all_mature_calibration_slope,reference_calibration_slope,delta_calibration_slope,all_mature_wace,reference_wace,delta_wace,all_mature_absolute_calibration_intercept_error,reference_absolute_calibration_intercept_error,delta_absolute_calibration_intercept_error,all_mature_absolute_calibration_slope_error,reference_absolute_calibration_slope_error,delta_absolute_calibration_slope_error,favourable_primary,n_months,favourable_month_count,favourable_month_count_log_loss,favourable_month_count_brier,favourable_month_count_wace,favourable_month_count_absolute_calibration_intercept_error,favourable_month_count_absolute_calibration_slope_error,favourable_month_count_average_precision,favourable_month_count_roc_auc,favourable_month_count_top_5pct_lift,favourable_month_count_top_10pct_lift,difference_aggregation
breach,later,monthly,2018-03,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.595066627619,0.602846862778,-0.00778023515852,0.171351141242,0.172504235705,-0.00115309446287,0.198862855761,0.159613595047,0.0392492607144,0.523756037365,0.454231994056,0.0695240433098,0.99156883946,0.345546716782,0.646022122679,1.00802854786,0.315949246343,0.692079301514,-0.520999086616,-7.5154405307,6.99444144408,0.32762069075,-2.09677601469,2.42439670544,0.133389528299,0.136962089728,-0.00357256142946,0.520999086616,7.5154405307,-6.99444144408,0.67237930925,3.09677601469,-2.42439670544,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.595066627619,0.594881367986,0.000185259633524,0.171351141242,0.17127988616,7.12550821629e-05,0.198862855761,0.198476323106,0.000386532655471,0.523756037365,0.513227933761,0.0105281036038,0.99156883946,1.29204424536,-0.300475405897,1.00802854786,1.0982997611,-0.090271213241,-0.520999086616,-0.791714249312,0.270715162696,0.32762069075,0.23297664555,0.0946440452001,0.133389528299,0.13283169181,0.00055783648857,0.520999086616,0.791714249312,-0.270715162696,0.67237930925,0.76702335445,-0.0946440452001,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,common_support_ge20,4479,869,31be360739eb9ee1ee28f4171fa3dc87946a8c434f4f877482923c25a6875d40,True,0.60330876705,0.608704525412,-0.00539575836154,0.174864365409,0.175378223709,-0.000513858299874,0.199365005762,0.205430503133,-0.00606549737054,0.51136817879,0.502204909646,0.00916326914433,0.966412543153,1.47262863719,-0.506216094033,0.920392898241,1.04694692175,-0.126554023508,-0.835722777714,-1.05190026618,0.216177488466,0.209669574534,0.130971151436,0.0786984230984,0.135936517954,0.13776774004,-0.00183122208523,0.835722777714,1.05190026618,-0.216177488466,0.790330425466,0.869028848564,-0.0786984230984,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,5255,1001,152afb018ca73175460b9179518e0c0295eff28da68e2c4f0cd6733825555276,True,0.591500498862,0.60557770594,-0.0140772070788,0.17153306009,0.173296114754,-0.00176305466321,0.27788279135,0.234812238568,0.0430705527817,0.667498697823,0.608962264816,0.0585364330075,1.55696015012,1.31742781933,0.239532330787,1.29746679176,1.19766165394,0.099805137828,2.23036072218,27.7405759501,-25.510215228,1.29704725831,10.0567193506,-8.75967209231,0.134824588226,0.138508533886,-0.00368394565998,2.23036072218,27.7405759501,-25.510215228,0.297047258314,9.05671935062,-8.75967209231,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.59000958466,0.603095810265,-0.0130862256043,0.170904584867,0.172531908929,-0.00162732406121,0.273980015817,0.231780781518,0.0421992342995,0.663974974789,0.604352210605,0.0596227641845,1.54744834037,1.39721063742,0.150237702949,1.27884218758,1.22618397986,0.0526582077239,2.26635124583,26.1558272828,-23.8894760369,1.30986565006,9.51371214022,-8.20384649016,0.134204637181,0.137636860679,-0.00343222349807,2.26635124583,26.1558272828,-23.8894760369,0.30986565006,8.51371214022,-8.20384649016,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.59000958466,0.597537168703,-0.00752758404288,0.170904584867,0.171966246803,-0.00106166193521,0.273980015817,0.302727681785,-0.0287476659675,0.663974974789,0.696212913327,-0.0322379385383,1.54744834037,1.68266227302,-0.135213932654,1.27884218758,1.71515305158,-0.436310863998,2.26635124583,44.8430165241,-42.5766652782,1.30986565006,16.07175373,-14.76188808,0.134204637181,0.136975588936,-0.00277095175533,2.26635124583,44.8430165241,-42.5766652782,0.30986565006,15.07175373,-14.76188808,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,common_support_ge20,4314,832,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,True,0.597580291943,0.606722218862,-0.00914192691968,0.173548199966,0.174839333713,-0.00129113374661,0.28329231161,0.321676789415,-0.0383844778049,0.669659968299,0.70893009516,-0.0392701268612,1.7523704594,1.7523704594,0,1.2242588141,1.68035523504,-0.45609642094,2.17333177536,51.1679496881,-48.9946179127,1.27294178516,18.2510686014,-16.9781268162,0.137000170704,0.140344655807,-0.00334448510276,2.17333177536,51.1679496881,-48.9946179127,0.272941785156,17.2510686014,-16.9781268162,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,6811,1283,a47774f9289c7e7ab116cd7fa0db792f6203c9b45191dc9f9c930e7ca0516bb3,True,0.587121312682,0.599461691738,-0.0123403790561,0.16991334042,0.171404504931,-0.00149116451134,0.272747251514,0.229748386407,0.0429988651063,0.661793767547,0.603590605976,0.0582031615707,1.72803615061,1.36997460589,0.358061544721,1.30770303289,1.20651172678,0.101191306117,3.24174105411,25.5841119129,-22.3423708588,1.65217476738,9.31931355157,-7.66713878419,0.133508763325,0.136377907297,-0.00286914397213,3.24174105411,25.5841119129,-22.3423708588,0.65217476738,8.31931355157,-7.66713878419,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.590889344498,0.603095810265,-0.0122064657667,0.171060888101,0.172531908929,-0.00147102082753,0.27397617526,0.231780781518,0.0421953937428,0.661883525291,0.604352210605,0.0575313146861,1.71270981361,1.39721063742,0.315499176192,1.28636478868,1.22618397986,0.0601808088273,3.26645678342,26.1558272828,-22.8893704993,1.65759106262,9.51371214022,-7.8561210776,0.134800706382,0.137636860679,-0.00283615429693,3.26645678342,26.1558272828,-22.8893704993,0.657591062618,8.51371214022,-7.8561210776,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.590889344498,0.598422839017,-0.00753349451932,0.171060888101,0.172053113302,-0.000992225200713,0.27397617526,0.298666608285,-0.0246904330247,0.661883525291,0.679592311979,-0.0177087866886,1.71270981361,1.65261473243,0.0600950811794,1.28636478868,1.66249484385,-0.376130055171,3.26645678342,36.1028548645,-32.836398081,1.65759106262,13.0055792711,-11.3479882085,0.134800706382,0.13737400315,-0.00257329676768,3.26645678342,36.1028548645,-32.836398081,0.657591062618,12.0055792711,-11.3479882085,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,common_support_ge20,6658,1256,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,True,0.58776889995,0.595649971508,-0.00788107155746,0.170138010065,0.171177329152,-0.00103931908696,0.273516949926,0.300199859272,-0.0266829093455,0.662300557472,0.681499185251,-0.0191986277788,1.75106635298,1.67147242784,0.0795939251353,1.28942158719,1.6475942503,-0.358172663109,3.20339524522,35.9089560189,-32.7055607736,1.63840017427,12.9351860269,-11.2967858527,0.133747077148,0.136458580939,-0.00271150379141,3.20339524522,35.9089560189,-32.7055607736,0.638400174268,11.9351860269,-11.2967858527,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_mature_support_ge20,5381,1031,ea9455d468abe33bda724fd2a58a3268cbda8a0eb80fc70bc33354dc413e863c,True,0.608335229492,0.608785947593,-0.000450718100556,0.174244408021,0.174292224451,-4.78164296459e-05,0.213912886212,0.236562039465,-0.022649153253,0.563948181099,0.609580476493,-0.0456322953945,0.927858605453,1.37245752057,-0.444598915113,1.01672817968,1.23944006665,-0.222711886977,7.478817159,28.5161117187,-21.0372945597,3.0786705583,10.3217380218,-7.24306746348,0.13932005608,0.139620405508,-0.000300349428458,7.478817159,28.5161117187,-21.0372945597,2.0786705583,9.32173802177,-7.24306746348,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.602726442224,0.603095810265,-0.000369368041058,0.17249205032,0.172531908929,-3.98586085257e-05,0.210881892199,0.231780781518,-0.0208988893189,0.559276378642,0.604352210605,-0.0450758319622,1.02161638005,1.39721063742,-0.375594257371,1.04564155337,1.22618397986,-0.180542426482,8.43268464329,26.1558272828,-17.7231426395,3.41162436802,9.51371214022,-6.1020877722,0.137386186913,0.137636860679,-0.000250673766533,8.43268464329,26.1558272828,-17.7231426395,2.41162436802,8.51371214022,-6.1020877722,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,all_orders,7003,1328,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,True,0.602726442224,0.602099737553,0.000626704671096,0.17249205032,0.172420781345,7.12689750849e-05,0.210881892199,0.219553811812,-0.00867191961334,0.559276378642,0.557579149196,0.00169722944642,1.02161638005,1.27702047506,-0.255404095013,1.04564155337,1.12839016551,-0.0827486121376,8.43268464329,10.9456532062,-2.51296856292,3.41162436802,4.28128233603,-0.869657968007,0.137386186913,0.137343815021,4.23718917897e-05,8.43268464329,10.9456532062,-2.51296856292,2.41162436802,3.28128233603,-0.869657968007,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-03,xgboost,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,common_support_ge20,4479,869,31be360739eb9ee1ee28f4171fa3dc87946a8c434f4f877482923c25a6875d40,True,0.61527381034,0.615213087723,6.07226170649e-05,0.176402749684,0.176386059288,1.66903956614e-05,0.212094190513,0.22798411509,-0.0158899245771,0.555863873845,0.564569393929,-0.0087055200839,0.851363430873,1.19651076771,-0.34514733684,1.01243218807,1.11597638912,-0.103544201052,4.56005259499,12.2828650109,-7.72281241587,2.06682341499,4.7272961254,-2.66047271041,0.14164315695,0.141915850105,-0.000272693155315,4.56005259499,12.2828650109,-7.72281241587,1.06682341499,3.7272961254,-2.66047271041,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,4898,195,b4e5438663475d8e913af86953765fc858ebd9e68b0a1e0e34c8b0204bd298db,True,0.168877991089,0.172293854158,-0.00341586306874,0.0387695364241,0.0387361123188,3.34241053597e-05,0.161310873743,0.0349993157882,0.126311557955,0.781596035264,0.460163452679,0.321432582585,4.92106750392,0.820177917321,4.1008895866,3.99836734694,0.615133437991,3.38323390895,0.455196720516,-16.7251995399,17.1803962605,1.68856559081,-4.97622854731,6.66479413813,0.0504713204671,0.0222086070866,0.0282627133805,0.455196720516,16.7251995399,-16.2700028194,0.688565590814,5.97622854731,-5.2876629565,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.179987303521,0.186449744604,-0.00646244108355,0.0427091727151,0.0432952372444,-0.00058606452924,0.173233672433,0.0401050362983,0.133128636134,0.782416468333,0.465243044229,0.317173424104,4.76983852364,0.653402537486,4.11643598616,3.92041522491,0.588062283737,3.33235294118,0.30798985183,-13.5200726514,13.8280625032,1.57891386117,-3.8483877536,5.42730161477,0.048132242887,0.017358689113,0.0307735537741,0.30798985183,13.5200726514,-13.2120827996,0.578913861168,4.8483877536,-4.26947389243,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.179987303521,0.181715131767,-0.00172782824643,0.0427091727151,0.0431854972473,-0.000476324532216,0.173233672433,0.146774692883,0.0264589795492,0.782416468333,0.763400605673,0.0190158626605,4.76983852364,4.83517877739,-0.0653402537486,3.92041522491,3.52837370242,0.392041522491,0.30798985183,0.0595849103876,0.248404941442,1.57891386117,1.43432363434,0.144590226833,0.048132242887,0.0470679722356,0.00106427065145,0.30798985183,0.0595849103876,0.248404941442,0.578913861168,0.434323634335,0.144590226833,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,common_support_ge20,3911,146,02e2594a6aaa88ea8a51d49509dd6ec7412ed6f6583da27166a7655fe93b36e9,True,0.16525722627,0.164657388104,0.000599838166377,0.0371975519373,0.0372616960576,-6.41441203454e-05,0.166091485131,0.113954672014,0.0521368131165,0.78078189525,0.759520820826,0.0212610744238,4.92018451216,3.96348196813,0.956702544031,3.89514607213,3.28012300811,0.61502306402,0.396590694533,0.108886497016,0.287704197517,1.70310356734,1.5007256116,0.20237795574,0.0539403487263,0.0492533807653,0.00468696796099,0.396590694533,0.108886497016,0.287704197517,0.703103567344,0.500725611604,0.20237795574,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,6663,294,822a8066d239f87fbe9a78823095352e3aabd66ffe56c105246d692512f47e0d,True,0.180063857916,0.184012723618,-0.00394886570171,0.042203401142,0.0425140093531,-0.000310608211085,0.168808507999,0.0397619789528,0.129046529046,0.766749123892,0.470524479222,0.29622464467,4.68193205426,0.678540877429,4.00339117683,3.90745953554,0.611602362084,3.29585717345,0.572966176943,-11.888539553,12.4615057299,1.69277772926,-3.24171710568,4.93449483494,0.0477064428678,0.0179238438309,0.0297825990369,0.572966176943,11.888539553,-11.315573376,0.69277772926,4.24171710568,-3.54893937642,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.18231585213,0.186449744604,-0.00413389247424,0.0429638640301,0.0432952372444,-0.000331373214246,0.164826214195,0.0401050362983,0.124721177897,0.760162834902,0.465243044229,0.294919790672,4.63915801615,0.653402537486,3.98575547866,3.82240484429,0.588062283737,3.23434256055,0.474330613485,-13.5200726514,13.9944032649,1.62865581959,-3.8483877536,5.47704357319,0.0466539681604,0.017358689113,0.0292952790475,0.474330613485,13.5200726514,-13.0457420379,0.628655819593,4.8483877536,-4.21973193401,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.18231585213,0.184709492915,-0.00239364078477,0.0429638640301,0.0435842107462,-0.000620346716063,0.164826214195,0.136126933977,0.0286992802186,0.760162834902,0.745300903274,0.0148619316283,4.63915801615,3.92041522491,0.718742791234,3.82240484429,3.39769319493,0.424711649366,0.474330613485,0.176945124813,0.297385488672,1.62865581959,1.48199747204,0.146658347556,0.0466539681604,0.0474331401207,-0.000779171960279,0.474330613485,0.176945124813,0.297385488672,0.628655819593,0.481997472036,0.146658347556,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,common_support_ge20,6480,272,ca5feeeed849a59245f5f258f973fd245e55c1e3d775d96fa229e631a0c81b13,True,0.176160857085,0.178451979586,-0.00229112250112,0.0406424483683,0.0412679748374,-0.000625526469076,0.169259630148,0.128656971659,0.0406026584888,0.76661222237,0.749600254889,0.0170119674803,5,3.97058823529,1.02941176471,3.97058823529,3.49264705882,0.477941176471,0.533709279872,0.183193287569,0.350515992303,1.70536713254,1.52193534017,0.183431792369,0.0502844013693,0.0503367757215,-5.23743521384e-05,0.533709279872,0.183193287569,0.350515992303,0.705367132538,0.521935340169,0.183431792369,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_mature_support_ge20,4994,202,28342ed8fbc1365b577fd08ab4068af6cd555628483c0458d01464640bebc224,True,0.175564360055,0.174035063282,0.00152929677362,0.0395495591514,0.0392949851442,0.000254574007235,0.0470142931192,0.0352004723578,0.0118138207613,0.526571720194,0.455384593134,0.07118712706,1.18669306931,0.791128712871,0.395564356436,1.28558415842,0.593346534653,0.692237623762,-2.0170072906,-17.7895917585,15.7725844679,0.431358611827,-5.37203957594,5.80339818776,0.0254186650283,0.021385764371,0.00403290065732,2.0170072906,17.7895917585,-15.7725844679,0.568641388173,6.37203957594,-5.80339818776,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,promise_only,DP0,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.186535585948,0.186449744604,8.58413434248e-05,0.0433327640093,0.0432952372444,3.75267649498e-05,0.0697871709698,0.0401050362983,0.0296821346715,0.539741723348,0.465243044229,0.0744986791184,1.69884659746,0.653402537486,1.04544405998,1.40481545559,0.588062283737,0.816753171857,-1.07791961592,-13.5200726514,12.4421530355,0.738434091384,-3.8483877536,4.58682184498,0.0207072782316,0.017358689113,0.00334858911868,1.07791961592,13.5200726514,-12.4421530355,0.261565908616,4.8483877536,-4.58682184498,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.186535585948,0.185967666187,0.000567919761124,0.0433327640093,0.0432366894109,9.60745984466e-05,0.0697871709698,0.0709679755633,-0.00118080459348,0.539741723348,0.533180103013,0.00656162033513,1.69884659746,1.69884659746,0,1.40481545559,1.17612456747,0.22869088812,-1.07791961592,-1.04404107049,-0.033878545434,0.738434091384,0.744005738887,-0.00557164750273,0.0207072782316,0.0193555581281,0.0013517201035,1.07791961592,1.04404107049,0.033878545434,0.261565908616,0.255994261113,0.00557164750273,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,logistic_l2,DPS,all-mature seller pre-handoff profiles,all_mature,selected_90d,DPS,common_support_ge20,4053,160,290390e984ede086cbb65a9504f14145dc356a56333ff2484f3e926295c7c548,True,0.174514441431,0.173075909399,0.00143853203159,0.0389037223045,0.0387238299155,0.00017989238901,0.0414307696469,0.0385770819528,0.00285368769406,0.492624582584,0.494371307475,-0.00174672489083,0.748706896552,0.623922413793,0.124784482759,0.87349137931,0.748706896552,0.124784482759,-3.44147399479,-3.63649670293,0.195022708138,-0.0941241701119,-0.163447046383,0.0693228762707,0.0277412450492,0.0238177125034,0.00392353254584,3.44147399479,3.63649670293,-0.195022708138,1.09412417011,1.16344704638,-0.0693228762707,False,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,4898,195,b4e5438663475d8e913af86953765fc858ebd9e68b0a1e0e34c8b0204bd298db,True,0.171777255285,0.172074218676,-0.000296963391481,0.0386881266894,0.0387102537548,-2.21270654041e-05,0.0618248763776,0.0424057163149,0.0194191600626,0.666021143078,0.520643669889,0.14537747319,1.23026687598,1.02522239665,0.20504447933,1.12774463632,1.02522239665,0.102522239665,6.10100810319,0.381188016269,5.71982008692,3.46954325614,1.31049923086,2.15904402529,0.0339369155929,0.022004680343,0.0119322352499,6.10100810319,0.381188016269,5.71982008692,2.46954325614,0.310499230857,2.15904402529,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,promise_only,DP0,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.185676637179,0.186195850031,-0.000519212851863,0.043214239022,0.0432654575794,-5.12185573805e-05,0.0689533429088,0.0470999556847,0.0218533872241,0.662856547425,0.518746803507,0.144109743918,1.17612456747,1.11078431373,0.0653402537486,1.07811418685,1.0127739331,0.0653402537486,6.23678158762,3.04855089283,3.18823069479,3.47200080872,2.24436025782,1.22764055091,0.0335182452261,0.01680704195,0.0167112032762,6.23678158762,3.04855089283,3.18823069479,2.47200080872,1.24436025782,1.22764055091,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.185676637179,0.186368610313,-0.000691973134369,0.043214239022,0.0432864067247,-7.21677026606e-05,0.0689533429088,0.0764852503825,-0.00753190747369,0.662856547425,0.676836297263,-0.0139797498379,1.17612456747,1.37214532872,-0.196020761246,1.07811418685,1.47015570934,-0.392041522491,6.23678158762,19.8669325646,-13.630150977,3.47200080872,8.58424682015,-5.11224601142,0.0335182452261,0.033378591989,0.000139653237172,6.23678158762,19.8669325646,-13.630150977,2.47200080872,7.58424682015,-5.11224601142,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,xgboost,DPB,all-mature seller pre-handoff and state-OD transit profiles,all_mature,selected_90d,DPB,common_support_ge20,3911,146,02e2594a6aaa88ea8a51d49509dd6ec7412ed6f6583da27166a7655fe93b36e9,True,0.165262731966,0.165893728359,-0.000630996392979,0.036543833585,0.0366036302492,-5.97966641428e-05,0.0596966905524,0.0696870420967,-0.00999035154434,0.667781840674,0.704526187487,-0.0367443468137,1.09337433604,1.23004612804,-0.136671792004,1.09337433604,1.29838202404,-0.205007688007,5.43584330688,20.2835121346,-14.8476688278,3.24712862991,8.81949751133,-5.57236888143,0.0379206765394,0.0386896847591,-0.000769008219645,5.43584330688,20.2835121346,-14.8476688278,2.24712862991,7.81949751133,-5.57236888143,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,xgboost,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_mature_support_ge20,6663,294,822a8066d239f87fbe9a78823095352e3aabd66ffe56c105246d692512f47e0d,True,0.182907595202,0.183761902328,-0.000854307125686,0.0423935242212,0.0424845850878,-9.10608666369e-05,0.0704218272573,0.0464422874074,0.0239795398499,0.659904266307,0.52185810735,0.138046158957,1.28922766711,1.08566540389,0.203562263229,1.15524890616,0.951381452131,0.203867454028,7.9158639195,5.32613204565,2.58973187385,4.1019359316,3.08990926854,1.01202666307,0.0322092727177,0.0177013487972,0.0145079239204,7.9158639195,5.32613204565,2.58973187385,3.1019359316,2.08990926854,1.01202666307,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,xgboost,DPG,all-mature state-OD transit profiles,all_mature,promise_only,DP0,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.185329576801,0.186195850031,-0.000866273229922,0.0431728619496,0.0432654575794,-9.2595629758e-05,0.0707834182486,0.0470999556847,0.0236834625639,0.656979530362,0.518746803507,0.138232726855,1.24146482122,1.11078431373,0.130680507497,1.11078431373,1.0127739331,0.0980103806228,7.76042366208,3.04855089283,4.71187276925,4.03544488412,2.24436025782,1.7910846263,0.031787886301,0.01680704195,0.014980844351,7.76042366208,3.04855089283,4.71187276925,3.03544488412,1.24436025782,1.7910846263,True,,,,,,,,,,,,paired_same_month_identical_orders
breach,later,monthly,2018-04,xgboost,DPG,all-mature state-OD transit profiles,all_mature,selected_90d,DPG,all_orders,6798,306,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b,True,0.185329576801,0.186721301107,-0.00139172430645,0.0431728619496,0.0433308506042,-0.000157988654548,0.0707834182486,0.0546871855627,0.016096232686,0.656979530362,0.525946967409,0.131032562953,1.24146482122,1.17612456747,0.0653402537486,1.11078431373,0.718742791234,0.392041522491,7.76042366208,6.50010931665,1.26031434544,4.03544488412,3.58104736337,0.454397520745,0.031787886301,0.0347416894436,-0.00295380314265,7.76042366208,6.50010931665,1.26031434544,3.03544488412,2.58104736337,0.454397520745,True,,,,,,,,,,,,paired_same_month_identical_orders
