profile_code,candidate_id,base_candidate_id,target,target_kind,period,horizon_days,metric,favourable_direction,selected_90d_value,all_mature_value,all_mature_minus_90d,scheduled_anchor_count,paired_nonmissing_count,favourable_anchor_count,aggregate_median_difference,all_mature_minus_90d_aggregation,aggregate_median_difference_aggregation,practical_equivalence_assessment,source
R2,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10|min_support=5,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10,transit_tail,binary,development,7,weighted_spearman,higher_is_favourable,0.396483558218,0.416385671646,0.00852371700066,39,39,27,0.0199021134277,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
R2,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10|min_support=5,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10,transit_tail,binary,development,30,brier,lower_is_favourable,0.098283553318,0.0971348789745,-0.00161111838662,36,36,33,-0.00114867434346,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
R2,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10|min_support=5,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10,transit_tail,binary,development,30,log_loss,lower_is_favourable,0.327555665777,0.322731724003,-0.00572001879224,36,36,36,-0.00482394177453,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
R2,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10|min_support=5,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10,transit_tail,binary,development,30,top_quintile_lift,higher_is_favourable,3.22721861358,3.17909602715,0.03301375186,36,36,25,-0.0481225864331,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
R2,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10|min_support=5,transit_tail|state_od|A|w90|l0|P1|parent=global|kappa=10,transit_tail,binary,development,30,weighted_spearman,higher_is_favourable,0.622696799338,0.693752327516,0.0187956559142,36,36,31,0.0710555281777,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,confirmation,7,log_mae,lower_is_favourable,0.427348771369,0.432005766727,0.00536936451751,25,25,5,0.00465699535818,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,confirmation,7,top_quintile_lift,higher_is_favourable,1.78838110282,1.79124604899,-0.0126783473615,25,25,9,0.00286494617358,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,confirmation,7,weighted_spearman,higher_is_favourable,0.513591595361,0.491660452897,-0.00375077505994,25,25,11,-0.021931142464,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,confirmation,30,log_mae,lower_is_favourable,0.420268428485,0.420634543083,0.00148093179684,21,21,5,0.000366114597649,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,confirmation,30,top_quintile_lift,higher_is_favourable,1.68288822345,1.69234287068,-0.00679769771859,21,21,9,0.00945464722654,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,confirmation,30,weighted_spearman,higher_is_favourable,0.570480123568,0.569724721108,0.000898947957396,21,21,12,-0.000755402460199,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,development,7,log_mae,lower_is_favourable,0.432803250789,0.43546329339,0.00313027889685,39,39,7,0.0026600426014,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,development,7,top_quintile_lift,higher_is_favourable,1.69774327939,1.66449345318,-0.00879792644668,39,39,12,-0.0332498262111,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,development,7,weighted_spearman,higher_is_favourable,0.5390182103,0.52439765263,-0.009040812149,39,39,10,-0.0146205576706,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,development,30,log_mae,lower_is_favourable,0.42565095529,0.427351520712,0.00366450328484,36,36,2,0.00170056542241,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,development,30,top_quintile_lift,higher_is_favourable,1.6269960285,1.58472258536,-0.0180571951491,36,36,10,-0.0422734431388,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S1,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na|min_support=5,handling_level|seller_id|C|w90|l14|P1|parent=global|kappa=na,handling_level,continuous,development,30,weighted_spearman,higher_is_favourable,0.594317217635,0.592977921012,-0.0129684477757,36,36,6,-0.00133929662211,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,confirmation,7,brier,lower_is_favourable,0.0372395687033,0.0374395896998,0.0011102349674,25,25,7,0.000200020996488,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,confirmation,7,log_loss,lower_is_favourable,0.147081031996,0.146945453599,0.000726897135575,25,25,12,-0.000135578396793,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,confirmation,7,top_quintile_lift,higher_is_favourable,3.55020357463,3.74512227896,-0.00467829792366,25,25,12,0.194918704325,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,confirmation,7,weighted_spearman,higher_is_favourable,0.337118863502,0.364096993101,0.0130777659348,25,25,16,0.0269781295991,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,confirmation,30,brier,lower_is_favourable,0.0399032129564,0.0395533920453,0.000493814834617,21,21,5,-0.000349820911107,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,confirmation,30,log_loss,lower_is_favourable,0.157242933618,0.153489222173,0.000111272462174,21,21,10,-0.00375371144536,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,confirmation,30,top_quintile_lift,higher_is_favourable,3.49629591814,3.68523150401,0.159863723021,21,21,16,0.188935585876,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,confirmation,30,weighted_spearman,higher_is_favourable,0.309244114475,0.349067914618,0.0510534514949,21,21,18,0.0398238001429,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,development,7,brier,lower_is_favourable,0.0519664950684,0.0510080888397,7.48110624466e-05,39,39,19,-0.000958406228714,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,development,7,log_loss,lower_is_favourable,0.192843587299,0.198216187442,0.000868465379635,39,39,16,0.00537260014314,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,development,7,top_quintile_lift,higher_is_favourable,3.04666666667,3.00602623183,0.0609325761555,39,39,23,-0.040640434834,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,development,7,weighted_spearman,higher_is_favourable,0.294375812278,0.299494731536,0.000597608787166,39,39,20,0.00511891925774,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,outside_frozen_tolerances_numeric_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,development,30,brier,lower_is_favourable,0.0503534312706,0.0506265735594,0.00026152607721,36,36,14,0.000273142288813,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,development,30,log_loss,lower_is_favourable,0.191397491556,0.192067542821,0.000658587227227,36,36,15,0.000670051265512,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,development,30,top_quintile_lift,higher_is_favourable,2.91327212192,2.78629153214,-0.105918241908,36,36,9,-0.126980589782,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
S2,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10|min_support=5,handling_tail|seller_id|A|w90|l0|P1|parent=global|kappa=10,handling_tail,binary,development,30,weighted_spearman,higher_is_favourable,0.33200344938,0.341147445242,0.00943985314209,36,36,20,0.00914399586142,median_of_paired_anchor_differences,difference_of_separately_aggregated_medians,within_frozen_tolerances_descriptive_only,standalone_summary
