variant,analysis_sample,record_type,model_id,outcome,record_id,term,group,n_orders,estimate,standard_error,ci_lower,ci_upper,p_value,odds_ratio,odds_ratio_ci_lower,odds_ratio_ci_upper,direction_positive,support_rule,support_lower,support_upper,support_n,notes
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]",,91171,0.0329995279753,0.0603963695761,-0.0853751811908,0.151374237141,0.584802939334,1.03355005138,0.918167740506,1.16343197608,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]",,91171,-0.0676317588201,0.0626511668252,-0.190425789387,0.0551622717466,0.280366143778,0.934604570108,0.826607098473,1.05671207528,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]",,91171,-0.150807471334,0.0660024100333,-0.280169817892,-0.0214451247759,0.0223199675257,0.860013259927,0.755655406751,0.978783186942,False,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]",,91171,0.194280365866,0.179888258579,-0.158294142189,0.546854873922,0.280139589361,1.21443672183,0.853598665658,1.72781028213,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","cr(actual_delivery_days, df=4, constraints=""center"")[0]",,91171,0.397329578225,0.0395546267898,0.319803934295,0.474855222155,9.65646406174e-24,1.48784621097,1.37685778328,1.60778140951,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"cr(actual_delivery_days, df=4, constraints=""center"")[1]","cr(actual_delivery_days, df=4, constraints=""center"")[1]",,91171,0.82355601614,0.0543738412689,0.716985245552,0.930126786728,8.02996496863e-52,2.27858814415,2.04824892572,2.53483054012,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"cr(actual_delivery_days, df=4, constraints=""center"")[2]","cr(actual_delivery_days, df=4, constraints=""center"")[2]",,91171,1.55159720462,0.185309825137,1.18839662137,1.91479778787,5.61746524079e-17,4.71900137735,3.28181499461,6.78556653438,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,coefficient,B,low_review_2,"cr(actual_delivery_days, df=4, constraints=""center"")[3]","cr(actual_delivery_days, df=4, constraints=""center"")[3]",,91171,1.04085666883,0.867136233171,-0.65869911787,2.74041245554,0.230008053872,2.83164175484,0.517524134678,15.4933741066,True,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,wald,A,low_review_2,duration_spline,"cr(actual_delivery_days, df=4, constraints=""center"")",,91171,637.7514763,,,,1.04473900621e-136,,,,,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,wald,B,low_review_2,error_group,"C(promise_error_group_label, Treatment(reference=""on promised date""))",,91171,30.8131234622,,,,6.7306464757e-05,,,,,,,,,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,contrast,B,low_review_2,error_group_rd::very early: <= -14 days,error_group_rd::very early: <= -14 days,very early: <= -14 days,91171,0.000757880145684,0.00728295108696,-0.0135164416859,0.0150322019773,,,,,True,intersection of group-specific p05-p95; pooled median inside intersection,5,19,36159,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,contrast,B,low_review_2,error_group_rd::early: -13 to -7 days,error_group_rd::early: -13 to -7 days,early: -13 to -7 days,91171,-0.00292125382158,0.00758815118603,-0.0177937568555,0.0119512492123,,,,,False,intersection of group-specific p05-p95; pooled median inside intersection,5,22,27660,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,contrast,B,low_review_2,error_group_rd::slightly early: -6 to -1 days,error_group_rd::slightly early: -6 to -1 days,slightly early: -6 to -1 days,91171,0.00212215677919,0.0084971889536,-0.0145320275397,0.0187763410981,,,,,True,intersection of group-specific p05-p95; pooled median inside intersection,5,28,11240,Selected reviews at or after recorded customer-delivery timestamp.
post_delivery_reviews,post_delivery_reviews,contrast,B,low_review_2,error_group_rd::on promised date,error_group_rd::on promised date,on promised date,91171,0,0,0,0,,,,,False,intersection of group-specific p05-p95; pooled median inside intersection,5,33,1173,Selected reviews at or after recorded customer-delivery timestamp.
